"","year","sector","category","GDP"
"739",2029,"Pertambangan dan Penggalian Lainnya","Lahan",15424265.1015802
"740",2029,"Industri Batubara dan Pengilangan Migas","Indirect Land-based",49434439.9762386
"741",2029,"Industri Makanan dan Minuman","Indirect Land-based",131138891.814775
"742",2029,"Pengolahan Tembakau","Indirect Land-based",5970609.52484294
"743",2029,"Industri Tekstil dan Pakaian Jadi","Industri",180150509.753023
"744",2029,"Industri Kulit Barang dari Kulit dan Alas Kaki","Industri",17341675.5683026
"745",2029,"Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya","Indirect Land-based",12532491.5273016
"746",2029,"Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman","Indirect Land-based",31412449.977103
"747",2029,"Industri Kimia Farmasi dan Obat Tradisional","Industri",73084412.872516
"748",2029,"Industri Karet Barang dari Karet dan Plastik","Indirect Land-based",38435201.2277675
"749",2029,"Industri Barang Galian bukan Logam","Indirect Land-based",22926354.5236115
"750",2029,"Industri Logam Dasar","Industri",35511860.0475893
"751",2029,"Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik","Industri",290628824.290818
"752",2029,"Industri Mesin dan Perlengkapan YTDL","Industri",120299816.115801
"753",2029,"Industri Alat Angkutan","Industri",255433944.575554
"754",2029,"Industri Furnitur","Indirect Land-based",6937837.17351091
"755",2029,"Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan","Industri",14262738.5304078
"756",2029,"Ketenagalistrikan","Energi",4450718.50857916
"757",2029,"Pengadaan Gas dan Produksi Es","Energi",19992705.5765136
"758",2029,"Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang","Limbah",2330172.34059006
"759",2029,"Konstruksi","Jasa",270725571.251937
"760",2029,"Perdagangan Mobil Sepeda Motor dan Reparasinya","Jasa",64651400.6892847
"761",2029,"Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor","Jasa",392606407.488034
"762",2029,"Angkutan Rel","Transportasi",1948720.89656403
"763",2029,"Angkutan Darat","Transportasi",145286423.065365
"764",2029,"Angkutan Laut","Transportasi",421370.030835145
"765",2029,"Angkutan Sungai Danau dan Penyeberangan","Transportasi",2481.84384011608
"766",2029,"Angkutan Udara","Transportasi",16857820.5054011
"767",2029,"Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir","Jasa",6436904.37264095
"768",2029,"Penyediaan Akomodasi","Jasa",12526674.4923928
"769",2029,"Penyediaan Makan Minum","Jasa",63370616.859522
"770",2029,"Informasi dan Komunikasi","Jasa",79085625.4490868
"771",2029,"Jasa Perantara Keuangan","Jasa",60023613.0955197
"772",2029,"Asuransi dan Dana Pensiun","Jasa",6332013.06359229
"773",2029,"Jasa Keuangan Lainnya","Jasa",9416361.16076805
"774",2029,"Jasa Penunjang Keuangan","Jasa",1042304.32335974
"775",2029,"Real Estate","Jasa",28229524.415343
"776",2029,"Jasa Perusahaan","Jasa",12493975.5335225
"777",2029,"Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib","Jasa",72362114.3630893
"778",2029,"Jasa Pendidikan","Jasa",76319459.2382161
"779",2029,"Jasa Kesehatan dan Kegiatan Sosial","Jasa",20927383.6531128
"780",2029,"Jasa lainnya","Jasa",54495514.2149014
"781",2029,"Lainnya","Lainnya",31135.5680390036
"782",2030,"Tanaman Pangan","Lahan",130366439.550418
"783",2030,"Tanaman Hortikultura","Lahan",49929142.1721491
"784",2030,"Perkebunan","Lahan",21319362.4693503
"785",2030,"Peternakan","Lahan",35235496.3344784
"786",2030,"Jasa Pertanian dan Perburuan ","Jasa",4184089.96042594
"787",2030,"Kehutanan dan Penebangan Kayu","Lahan",2601193.3741594
"788",2030,"Perikanan","Lahan",30218863.7213117
"789",2030,"Pertambangan Minyak Gas dan Panas Bumi","Lahan",36191989.1868971
"790",2030,"Pertambangan Bijih Logam","Lahan",1866414.88279969
"791",2030,"Pertambangan dan Penggalian Lainnya","Lahan",16195465.0247025
"792",2030,"Industri Batubara dan Pengilangan Migas","Indirect Land-based",51905792.695874
"793",2030,"Industri Makanan dan Minuman","Indirect Land-based",137695783.325308
"794",2030,"Pengolahan Tembakau","Indirect Land-based",6269136.79281519
"795",2030,"Industri Tekstil dan Pakaian Jadi","Industri",189157955.529091
"796",2030,"Industri Kulit Barang dari Kulit dan Alas Kaki","Industri",18208751.3155137
"797",2030,"Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya","Indirect Land-based",13159113.9388348
"798",2030,"Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman","Indirect Land-based",32983001.88133
"799",2030,"Industri Kimia Farmasi dan Obat Tradisional","Industri",76738201.7200157
"800",2030,"Industri Karet Barang dari Karet dan Plastik","Indirect Land-based",40356874.1606566
"801",2030,"Industri Barang Galian bukan Logam","Indirect Land-based",24072633.380871
"802",2030,"Industri Logam Dasar","Industri",37287444.2207005
"803",2030,"Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik","Industri",305160144.661414
"804",2030,"Industri Mesin dan Perlengkapan YTDL","Industri",126314532.635164
"805",2030,"Industri Alat Angkutan","Industri",268203884.012279
"806",2030,"Industri Furnitur","Indirect Land-based",7284724.45175401
"807",2030,"Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan","Industri",14975833.1950797
"808",2030,"Ketenagalistrikan","Energi",4673254.30058959
"809",2030,"Pengadaan Gas dan Produksi Es","Energi",20992314.3565733
"810",2030,"Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang","Limbah",2446667.75350699
"811",2030,"Konstruksi","Jasa",284261691.700172
"812",2030,"Perdagangan Mobil Sepeda Motor dan Reparasinya","Jasa",67883055.396057
"813",2030,"Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor","Jasa",412235913.536189
"814",2030,"Angkutan Rel","Transportasi",2046154.24085653
"815",2030,"Angkutan Darat","Transportasi",152526693.521808
"816",2030,"Angkutan Laut","Transportasi",442437.074450662
"817",2030,"Angkutan Sungai Danau dan Penyeberangan","Transportasi",2605.95135176615
"818",2030,"Angkutan Udara","Transportasi",17700698.4184681
"819",2030,"Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir","Jasa",6758690.24913948
"820",2030,"Penyediaan Akomodasi","Jasa",13152932.2516771
"821",2030,"Penyediaan Makan Minum","Jasa",66539045.0861859
"822",2030,"Informasi dan Komunikasi","Jasa",83039802.9847588
"823",2030,"Jasa Perantara Keuangan","Jasa",63024769.0672882
"824",2030,"Asuransi dan Dana Pensiun","Jasa",6648593.94549729
"825",2030,"Jasa Keuangan Lainnya","Jasa",9887098.00388439
"826",2030,"Jasa Penunjang Keuangan","Jasa",1094402.32784353
"827",2030,"Real Estate","Jasa",29640957.6096629
"828",2030,"Jasa Perusahaan","Jasa",13118498.9129486
"829",2030,"Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib","Jasa",75980102.5734866
"830",2030,"Jasa Pendidikan","Jasa",80135419.6676427
"831",2030,"Jasa Kesehatan dan Kegiatan Sosial","Jasa",21973750.6399918
"832",2030,"Jasa lainnya","Jasa",57210149.9232468
"833",2030,"Lainnya","Lainnya",32692.3464409538
