"","year","id.sector","sector","emission"
"328",2022,"16","Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya",18016.3325588664
"329",2022,"17","Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman",45155.6431755987
"330",2022,"18","Industri Kimia Farmasi dan Obat Tradisional",105050.97101733
"331",2022,"19","Industri Karet Barang dari Karet dan Plastik",55250.5895587791
"332",2022,"20","Industri Barang Galian bukan Logam",32957.2297802983
"333",2022,"21","Industri Logam Dasar",51050.7637135452
"334",2022,"22","Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik",417797.566730061
"335",2022,"23","Industri Mesin dan Perlengkapan YTDL",172931.91143026
"336",2022,"24","Industri Alat Angkutan",367154.154217522
"337",2022,"25","Industri Furnitur",9973.53621808508
"338",2022,"26","Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan",20502.326252412
"339",2022,"27","Ketenagalistrikan",6398.24647345218
"340",2022,"28","Pengadaan Gas dan Produksi Es",28740.2735702856
"341",2022,"29","Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang",3349.40816257968
"342",2022,"30","Konstruksi",389184.202081595
"343",2022,"31","Perdagangan Mobil Sepeda Motor dan Reparasinya",92906.9160999182
"344",2022,"32","Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor",564375.600650432
"345",2022,"33","Angkutan Rel",2801.3508931803
"346",2022,"34","Angkutan Darat",208168.422927648
"347",2022,"35","Angkutan Laut",605.705599158765
"348",2022,"36","Angkutan Sungai Danau dan Penyeberangan",3.56650550007639
"349",2022,"37","Angkutan Udara",24233.9864149704
"350",2022,"38","Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir",9251.61269748941
"351",2022,"39","Penyediaan Akomodasi",18005.835895304
"352",2022,"40","Penyediaan Makan Minum",91097.1428576313
"353",2022,"41","Informasi dan Komunikasi",113688.627490387
"354",2022,"42","Jasa Perantara Keuangan",86284.0182108968
"355",2022,"43","Asuransi dan Dana Pensiun",9102.04386226937
"356",2022,"44","Jasa Keuangan Lainnya",13533.7846730008
"357",2022,"45","Jasa Penunjang Keuangan",1497.78295489958
"358",2022,"46","Real Estate",40580.8091035466
"359",2022,"47","Jasa Perusahaan",17955.6652949922
"360",2022,"48","Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib",104022.399833094
"361",2022,"49","Jasa Pendidikan",109714.753653739
"362",2022,"50","Jasa Kesehatan dan Kegiatan Sosial",30084.664834362
"363",2022,"51","Jasa lainnya",78049.8912737343
"364",2022,"52","Lainnya",44.7597853496133
"365",2023,"1","Tanaman Pangan",185848.916906037
"366",2023,"2","Tanaman Hortikultura",71178.7343198021
"367",2023,"3","Perkebunan",30329.9893648353
"368",2023,"4","Peternakan",50231.7362562464
"369",2023,"5","Jasa Pertanian dan Perburuan ",5963.10008124963
"370",2023,"6","Kehutanan dan Penebangan Kayu",3702.86273183357
"371",2023,"7","Perikanan",43079.7049316328
"372",2023,"8","Pertambangan Minyak Gas dan Panas Bumi",51594.5464075635
"373",2023,"9","Pertambangan Bijih Logam",2660.63594210727
"374",2023,"10","Pertambangan dan Penggalian Lainnya",23088.0129541527
"375",2023,"11","Industri Batubara dan Pengilangan Migas",73985.7412501232
"376",2023,"12","Industri Makanan dan Minuman",196297.75132921
"377",2023,"13","Pengolahan Tembakau",8937.24604059173
"378",2023,"14","Industri Tekstil dan Pakaian Jadi",269663.030654186
"379",2023,"15","Industri Kulit Barang dari Kulit dan Alas Kaki",25958.3391676208
"380",2023,"16","Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya",18759.6782239757
"381",2023,"17","Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman",47018.7465386315
"382",2023,"18","Industri Kimia Farmasi dan Obat Tradisional",109385.352202791
"383",2023,"19","Industri Karet Barang dari Karet dan Plastik",57530.2144604744
"384",2023,"20","Industri Barang Galian bukan Logam",34317.0301536514
"385",2023,"21","Industri Logam Dasar",53157.0932564458
"386",2023,"22","Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik",435035.694030353
"387",2023,"23","Industri Mesin dan Perlengkapan YTDL",180067.008671712
"388",2023,"24","Industri Alat Angkutan",382302.787485491
"389",2023,"25","Industri Furnitur",10385.0395616296
"390",2023,"26","Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan",21348.2488526333
"391",2023,"27","Ketenagalistrikan",6662.23494575261
"392",2023,"28","Pengadaan Gas dan Produksi Es",29926.0834658576
"393",2023,"29","Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang",3487.60347880758
"394",2023,"30","Konstruksi",405241.751553638
"395",2023,"31","Perdagangan Mobil Sepeda Motor dan Reparasinya",96740.437088923
"396",2023,"32","Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor",587661.539079167
"397",2023,"33","Angkutan Rel",2916.93345546598
"398",2023,"34","Angkutan Darat",216757.362541258
"399",2023,"35","Angkutan Laut",630.696832550062
"400",2023,"36","Angkutan Sungai Danau dan Penyeberangan",3.71370751512111
"401",2023,"37","Angkutan Udara",25233.8700799079
"402",2023,"38","Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir",9633.33598720489
"403",2023,"39","Penyediaan Akomodasi",18748.7488192934
