,year,id.sector,sector,Tconsumption,Padat_Ditimbun_di_TPA,Padat_Ditimbun_Lubang,Padat_Kompos,Padat_3R,Padat_ins_sampah_domestik,Padat_ins_sampah_industri,Padat_dibakar_terbuka,Padat_tidak_terkelola,Cair_septic_tank,Cair_MCK_plus,Cair_IPAL_Aerob,Cair_IPAL_Anaerob,Cair_tidak_terkelola,Cair_Biogas,Cair_Pengolahan_KIMIA,Cair_3R
111,2018,7,Perikanan,61646.29163,0,0,0,27142.79368,0,0,0,27142.79368,5418.214405,0,0,70.66276088,1871.827093,0,0,0
112,2018,8,"Pertambangan Minyak, Gas dan Panas Bumi",10951.25165,10.23328578,4.762204037,0.976978882,0,0,0,21.2299783,8.238431221,8027.76731,0,0,104.6957834,2773.34768,0,0,0
113,2018,9,Pertambangan Bijih Logam,435.361097,0.406818751,0.18931885,0.038839268,0,0,0,0.843986326,0.327514385,319.1395553,0,0,4.162124346,110.2529397,0,0,0
114,2018,10,Pertambangan dan Penggalian Lainnya,131614261.1,0,131611101.7,0,0,0,0,0,0,2325.696797,0,0,30.33105455,803.4569971,0,0,0
115,2018,11,Industri Batubara dan Pengilangan Migas,197064.8317,184.1452287,85.69458243,17.58047254,0,0,0,382.0277568,148.2483569,144457.5163,0,0,1883.972499,49905.64652,0,0,0
116,2018,12,Industri Makanan dan Minuman,83868.40879,78.36998199,36.47057777,7.482036469,0,0,0,162.5863925,63.09270753,61479.37166,0,0,801.7959081,21239.23952,0,0,0
117,2018,13,Pengolahan Tembakau,2484.246613,2.321378993,1.080286494,0.221623661,0,0,0,4.815933683,1.868854402,1821.066156,0,0,23.74980995,629.1225697,0,0,0
118,2018,14,Industri Tekstil dan Pakaian Jadi,157085.5896,146.7870323,68.30941823,14.01385966,0,0,0,304.5244293,118.1726864,115150.9071,0,0,1501.764309,39781.11082,0,0,0
119,2018,15,"Industri Kulit, Barang dari Kulit dan Alas Kaki",19835.19005,18.53479169,8.625427041,1.769529402,0,0,0,38.45228543,14.92165957,14540.09965,0,0,189.627709,5023.159,0,0,0
120,2018,16,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",30847.96502,28.82556731,13.41438479,2.751996879,0,0,0,59.80153219,23.20637369,22612.96635,0,0,294.9116656,7812.087142,0,0,0
121,2018,17,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman",33714.4522,31.50412711,14.66089042,3.007720839,0,0,0,65.3584733,25.36278084,24714.23229,0,0,322.3157587,8538.010151,0,0,0
