year,id.sector,sector,Tconsumption,Padat_Ditimbun_di_TPA,Padat_Ditimbun_Lubang,Padat_Kompos,Padat_3R,Padat_ins_sampah_domestik,Padat_ins_sampah_industri,Padat_dibakar_terbuka,Padat_tidak_terkelola,Cair_septic_tank,Cair_MCK_plus,Cair_IPAL_Aerob,Cair_IPAL_Anaerob,Cair_tidak_terkelola,Cair_Biogas,Cair_Pengolahan_KIMIA,Cair_3R
2021,21,Industri Logam Dasar,0.009501479,8.87856E-06,4.13176E-06,8.47642E-07,0,0,0,1.84195E-05,7.14779E-06,0.006965018,0,0,9.08357E-05,0.0024062,0,0,0
2021,22,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",0.54115792,0.00050568,0.000235325,4.82776E-05,0,0,0,0.001049083,0.000407103,0.396693457,0,0,0.00517356,0.137045437,0,0,0
2021,23,Industri Mesin dan Perlengkapan YTDL,0.363972049,0.00034011,0.000158275,3.24705E-05,0,0,0,0.000705592,0.00027381,0.266808124,0,0,0.003479633,0.092174033,0,0,0
2021,24,Industri Alat Angkutan,0.392446866,0.000366718,0.000170657,3.50108E-05,0,0,0,0.000760793,0.000295231,0.287681465,0,0,0.003751857,0.099385133,0,0,0
2021,25,Industri Furnitur,0.005295856,4.94866E-06,2.30293E-06,4.72452E-07,0,0,0,1.02665E-05,3.98398E-06,0.003882104,0,0,5.06293E-05,0.001341148,0,0,0
2021,26,"Industri pengolahan lainnya, jasa reparasi dan pemasangan mesin dan peralatan",0.128399469,0.000119982,5.58351E-05,1.14547E-05,0,0,0,0.000248914,9.65926E-05,0.094122671,0,0,0.00122752,0.032516499,0,0,0
2021,27,Ketenagalistrikan,2.29794E-05,0,0,1.71767E-07,2.24716E-05,0,0,0,3.36066E-07,0,0,0,0,0,0,0,0
2021,28,Pengadaan Gas dan Produksi Es,0.039063869,0.025235706,0,0.006631863,0.006670861,0,0,0,0,0.000386776,0,0,5.04422E-06,0.000133619,0,0,0
2021,29,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",10.99536416,0.01027529,0.004781751,0.000980989,0.154460032,0,0,0.02131712,0.008272247,7.9464032,0,0,0.103634657,2.74523888,0,0,0
2021,30,Konstruksi,0.051861107,4.84611E-05,2.2552E-05,4.62661E-06,0,0,0,0.000100537,3.90142E-05,0.038016558,0,0,0.000495801,0.013133556,0,0,0
2021,31,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",0.693421153,0.00064796,0.000301537,6.18612E-05,0,0,0,0.001344259,0.000521648,0.508309355,0,0,0.006629221,0.17560531,0,0,0
2021,32,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",0.45960293,0.000429471,0.000199861,4.10019E-05,0,0,0,0.000890981,0.000345751,0.336909925,0,0,0.00439388,0.116392058,0,0,0
2021,33,Angkutan Rel,0.783563212,0.003898324,0,0,0,0,0,0,0,0,0,0,0.54576542,0.233899466,0,0,0
2021,34,Angkutan Darat,0.307613485,0.001530415,0,0,0,0,0,0,0,0,0,0,0.214258149,0.091824921,0,0,0
2021,35,Angkutan Laut,0.517958224,2.58978E-06,0,0,0,0,0,0,0,0,0,0,0.362568944,0.15538669,0,0,0
2021,36,Angkutan Sungai Danau dan Penyeberangan,0.00030389,2.83967E-07,1.32148E-07,2.71105E-08,0,0,0,5.89118E-07,2.28611E-07,0.000222765,0,0,2.90524E-06,7.69585E-05,0,0,0
2021,37,Angkutan Udara,0.473093279,0.000654649,0,0,0,0,0,0,0,0,0,0.236219315,0.165298966,0.070920349,0,0,0
2021,38,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",0.01907419,1.78237E-05,8.2945E-06,1.70164E-06,0,0,0,3.6977E-05,1.43492E-05,0.013982252,0,0,0.000182352,0.00483044,0,0,0
2021,39,Penyediaan Akomodasi,0.023350271,0,0,0,0,0,0,0,0,0,0,0,0.01634519,0.007005081,0,0,0
2021,40,Penyediaan Makan Minum,7.336696398,0.000172143,0,0,2.96798E-05,0,0,6.82635E-05,7.12315E-05,0,0,0,5.135448601,2.200906521,0,0,0
2021,41,Informasi dan Komunikasi,0.005404154,5.04986E-06,2.35002E-06,4.82113E-07,0,0,0,1.04764E-05,4.06545E-06,0.003961491,0,0,5.16646E-05,0.001368574,0,0,0
2021,42,Jasa Perantara Keuangan,0.210431185,0.000196635,9.1507E-05,1.87729E-05,0,0,0,0.00040794,0.000158304,0.154255663,0,0,0.002011757,0.053290606,0,0,0
2021,43,Asuransi dan Dana Pensiun,0.007828091,7.31488E-06,3.40408E-06,6.98357E-07,0,0,0,1.51755E-05,5.88893E-06,0.005738348,0,0,7.48378E-05,0.001982423,0,0,0
2021,44,Jasa Keuangan Lainnya,0.02391441,2.23466E-05,1.03993E-05,2.13344E-06,0,0,0,4.63602E-05,1.79904E-05,0.017530354,0,0,0.000228626,0.0060562,0,0,0
2021,45,Jasa Penunjang Keuangan,0.006243541,5.83421E-06,2.71503E-06,5.56996E-07,0,0,0,1.21037E-05,4.6969E-06,0.004576801,0,0,5.96893E-05,0.001581144,0,0,0
2021,46,Real Estate,0.002106057,1.96798E-06,9.15829E-07,1.87885E-07,0,0,0,4.08278E-06,1.58435E-06,0.001543836,0,0,2.01343E-05,0.000533348,0,0,0
2021,47,Jasa Perusahaan,0.039970277,3.73498E-05,1.73813E-05,3.56581E-06,0,0,0,7.74859E-05,3.00689E-05,0.029300038,0,0,0.000382122,0.010122265,0,0,0
2021,48,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",0.025725364,2.40388E-05,1.11868E-05,2.295E-06,0,0,0,4.98709E-05,1.93527E-05,0.018857866,0,0,0.000245939,0.006514815,0,0,0
2021,49,Jasa Pendidikan,0.000773656,7.22935E-07,3.36428E-07,6.90191E-08,0,0,0,1.4998E-06,5.82007E-07,0.000567125,0,0,7.39628E-06,0.000195924,0,0,0
2021,50,Jasa Kesehatan dan Kegiatan Sosial,0.001598575,1.49377E-06,6.95148E-07,1.42611E-07,0,0,0,3.09898E-06,1.20258E-06,0.001171829,0,0,1.52826E-05,0.000404831,0,0,0
2021,51,Jasa lainnya,0.003023404,2.82519E-06,1.31474E-06,2.69723E-07,0,0,0,5.86114E-06,2.27445E-06,0.002216293,0,0,2.89042E-05,0.000765661,0,0,0
2021,52,Lainnya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,Tanaman Pangan,219.3118166,0,0,67.21360444,1.760788777,0,0,67.21360444,83.0578203,0.048581589,0,0,0.000633587,0.016783451,0,0,0
2022,2,Tanaman Hortikultura,11.41391189,0,0,0,3.423947699,0,0,0,7.989211306,0.000554252,0,0,7.22839E-06,0.000191477,0,0,0
2022,3,Perkebunan,2425.936575,0,0,0,379.528022,0,0,0,771.5758618,26.59299037,0,0,489.2186324,759.0210678,0,0,0
2022,4,Peternakan,0.758873206,0,0,0,0.099548094,0,0,0,0.194492458,0.058238437,0,0,0.000759529,0.405834688,0,0,0
2022,5,"Jasa Pertanian, dan Perburuan ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,Kehutanan dan Penebangan Kayu,75.27373878,0,0,0,21.33535555,0,0,0,53.52554108,0.303893086,0,0,0.003963284,0.104985752,0,0,0
2022,7,Perikanan,0.186043745,0,0,0,0.081914854,0,0,0,0.081914854,0.016351752,0,0,0.000213255,0.00564903,0,0,0
2022,8,"Pertambangan Minyak, Gas dan Panas Bumi",0.015963599,1.4917E-05,6.94185E-06,1.42414E-06,0,0,0,3.09469E-05,1.20091E-05,0.011702047,0,0,0.000152615,0.004042699,0,0,0
2022,9,Pertambangan Bijih Logam,0.001316936,1.2306E-06,5.72676E-07,1.17486E-07,0,0,0,2.553E-06,9.90708E-07,0.000965374,0,0,1.25901E-05,0.000333507,0,0,0
2022,10,Pertambangan dan Penggalian Lainnya,126.832695,0,126.829651,0,0,0,0,0,0,0.002241204,0,0,2.92291E-05,0.000774267,0,0,0
2022,11,Industri Batubara dan Pengilangan Migas,2.202506225,0.00205811,0.00095777,0.000196489,0,0,0,0.004269755,0.001656906,1.614537593,0,0,0.021056325,0.557773278,0,0,0
2022,12,Industri Makanan dan Minuman,0.387920693,0.000362489,0.000168689,3.4607E-05,0,0,0,0.000752019,0.000291826,0.284363574,0,0,0.003708586,0.098238903,0,0,0
2022,13,Pengolahan Tembakau,0.001877761,1.75465E-06,8.16553E-07,1.67518E-07,0,0,0,3.64021E-06,1.41261E-06,0.001376484,0,0,1.79517E-05,0.000475533,0,0,0
2022,14,Industri Tekstil dan Pakaian Jadi,0.106731619,9.97343E-05,4.64128E-05,9.5217E-06,0,0,0,0.000206909,8.02923E-05,0.078239148,0,0,0.001020372,0.027029229,0,0,0
2022,15,"Industri Kulit, Barang dari Kulit dan Alas Kaki",0.009963099,9.30992E-06,4.3325E-06,8.88824E-07,0,0,0,1.93144E-05,7.49506E-06,0.007303406,0,0,9.52489E-05,0.002523103,0,0,0
2022,16,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",0.035672653,3.33339E-05,1.55124E-05,3.18242E-06,0,0,0,6.91546E-05,2.68359E-05,0.026149683,0,0,0.000341036,0.009033914,0,0,0
2022,17,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman",0.077764906,7.26666E-05,3.38164E-05,6.93753E-06,0,0,0,0.000150754,5.85012E-05,0.057005226,0,0,0.000743445,0.019693559,0,0,0
2022,18,"Industri Kimia, Farmasi dan Obat Tradisional",0.90833072,0.00084878,0.000394992,8.10337E-05,0,0,0,0.00176088,0.000683321,0.665847877,0,0,0.008683792,0.230030043,0,0,0
2022,19,"Industri Karet, Barang dari Karet dan Plastik",0.254875857,0.000238166,0.000110834,2.27379E-05,0,0,0,0.0004941,0.000191739,0.186835637,0,0,0.002436655,0.064545989,0,0,0
2022,20,Industri Barang Galian bukan Logam,0.020588768,1.9239E-05,8.95312E-06,1.83676E-06,0,0,0,3.99132E-05,1.54886E-05,0.015092506,0,0,0.000196832,0.005213999,0,0,0
2022,21,Industri Logam Dasar,0.010451626,9.76642E-06,4.54494E-06,9.32407E-07,0,0,0,2.02614E-05,7.86257E-06,0.007661519,0,0,9.99193E-05,0.00264682,0,0,0
2022,22,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",0.59527369,0.000556247,0.000258858,5.31053E-05,0,0,0,0.001153991,0.000447814,0.436362783,0,0,0.005690915,0.150749974,0,0,0
2022,23,Industri Mesin dan Perlengkapan YTDL,0.400369234,0.000374121,0.000174102,3.57176E-05,0,0,0,0.000776151,0.000301191,0.293488923,0,0,0.003827596,0.101391432,0,0,0
2022,24,Industri Alat Angkutan,0.431691532,0.00040339,0.000187723,3.85119E-05,0,0,0,0.000836873,0.000324754,0.316449597,0,0,0.004127043,0.109323641,0,0,0
2022,25,Industri Furnitur,0.005825441,5.44352E-06,2.53322E-06,5.19697E-07,0,0,0,1.12931E-05,4.38238E-06,0.004270314,0,0,5.56922E-05,0.001475263,0,0,0
2022,26,"Industri pengolahan lainnya, jasa reparasi dan pemasangan mesin dan peralatan",0.141239409,0.00013198,6.14186E-05,1.26002E-05,0,0,0,0.000273805,0.000106252,0.103534933,0,0,0.001350272,0.035768148,0,0,0
2022,27,Ketenagalistrikan,2.52774E-05,0,0,1.88944E-07,2.47187E-05,0,0,0,3.69672E-07,0,0,0,0,0,0,0,0
2022,28,Pengadaan Gas dan Produksi Es,0.042970254,0.027759276,0,0.007295049,0.007337947,0,0,0,0,0.000425453,0,0,5.54864E-06,0.000146981,0,0,0
2022,29,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",12.0949,0.011302819,0.005259926,0.001079088,0.169906028,0,0,0.023448831,0.009099472,8.74104311,0,0,0.113998117,3.01976262,0,0,0
2022,30,Konstruksi,0.057047214,5.33072E-05,2.48073E-05,5.08927E-06,0,0,0,0.000110591,4.29156E-05,0.041818212,0,0,0.000545381,0.014446911,0,0,0
2022,31,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",0.762763233,0.000712756,0.000331691,6.80473E-05,0,0,0,0.001478685,0.000573813,0.559140265,0,0,0.007292143,0.193165833,0,0,0
2022,32,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",0.505563199,0.000472418,0.000219847,4.51021E-05,0,0,0,0.000980079,0.000380326,0.370600901,0,0,0.004833268,0.128031258,0,0,0
2022,33,Angkutan Rel,0.861919493,0.004288157,0,0,0,0,0,0,0,0,0,0,0.600341935,0.257289401,0,0,0
2022,34,Angkutan Darat,0.338374818,0.001683457,0,0,0,0,0,0,0,0,0,0,0.235683953,0.101007408,0,0,0
2022,35,Angkutan Laut,0.569754019,2.84876E-06,0,0,0,0,0,0,0,0,0,0,0.398825819,0.170925351,0,0,0
2022,36,Angkutan Sungai Danau dan Penyeberangan,0.000334279,3.12363E-07,1.45363E-07,2.98216E-08,0,0,0,6.48029E-07,2.51472E-07,0.000245042,0,0,3.19576E-06,8.46544E-05,0,0,0
2022,37,Angkutan Udara,0.520402582,0.000720114,0,0,0,0,0,0,0,0,0,0.259841234,0.181828854,0.07801238,0,0,0
2022,38,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",0.020981608,1.9606E-05,9.12395E-06,1.8718E-06,0,0,0,4.06747E-05,1.57841E-05,0.015380476,0,0,0.000200588,0.005313483,0,0,0
2022,39,Penyediaan Akomodasi,0.025685297,0,0,0,0,0,0,0,0,0,0,0,0.017979708,0.007705589,0,0,0
2022,40,Penyediaan Makan Minum,8.0703656,0.000189357,0,0,3.26478E-05,0,0,7.50899E-05,7.83546E-05,0,0,0,5.6489932,2.42099706,0,0,0
2022,41,Informasi dan Komunikasi,0.005944569,5.55484E-06,2.58502E-06,5.30325E-07,0,0,0,1.15241E-05,4.47199E-06,0.00435764,0,0,5.68311E-05,0.001505431,0,0,0
2022,42,Jasa Perantara Keuangan,0.231474293,0.000216299,0.000100658,2.06502E-05,0,0,0,0.000448734,0.000174134,0.169681222,0,0,0.002212933,0.058619664,0,0,0
2022,43,Asuransi dan Dana Pensiun,0.0086109,8.04637E-06,3.74449E-06,7.68192E-07,0,0,0,1.6693E-05,6.47783E-06,0.006312182,0,0,8.23216E-05,0.002180666,0,0,0
2022,44,Jasa Keuangan Lainnya,0.02630585,2.45812E-05,1.14392E-05,2.34679E-06,0,0,0,5.09962E-05,1.97894E-05,0.019283389,0,0,0.000251488,0.00666182,0,0,0
2022,45,Jasa Penunjang Keuangan,0.006867895,6.41763E-06,2.98654E-06,6.12696E-07,0,0,0,1.3314E-05,5.16659E-06,0.00503448,0,0,6.56582E-05,0.001739259,0,0,0
2022,46,Real Estate,0.002316662,2.16478E-06,1.00741E-06,2.06673E-07,0,0,0,4.49106E-06,1.74278E-06,0.001698219,0,0,2.21477E-05,0.000586683,0,0,0
2022,47,Jasa Perusahaan,0.043967303,4.10848E-05,1.91194E-05,3.92239E-06,0,0,0,8.52345E-05,3.30758E-05,0.03223004,0,0,0.000420335,0.011134491,0,0,0
2022,48,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",0.028297899,2.64427E-05,1.23055E-05,2.5245E-06,0,0,0,5.4858E-05,2.1288E-05,0.020743652,0,0,0.000270533,0.007166296,0,0,0
2022,49,Jasa Pendidikan,0.000851021,7.95228E-07,3.70071E-07,7.5921E-08,0,0,0,1.64978E-06,6.40208E-07,0.000623837,0,0,8.1359E-06,0.000215517,0,0,0
2022,50,Jasa Kesehatan dan Kegiatan Sosial,0.001758433,1.64315E-06,7.64663E-07,1.56873E-07,0,0,0,3.40888E-06,1.32284E-06,0.001289012,0,0,1.68109E-05,0.000445314,0,0,0
2022,51,Jasa lainnya,0.003325744,3.10771E-06,1.44622E-06,2.96695E-07,0,0,0,6.44725E-06,2.5019E-06,0.002437922,0,0,3.17947E-05,0.000842228,0,0,0
2022,52,Lainnya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,Tanaman Pangan,241.2430131,0,0,73.93496945,1.936867775,0,0,73.93496945,91.363608,0.053439751,0,0,0.000696946,0.018461797,0,0,0
2023,2,Tanaman Hortikultura,12.55530299,0,0,0,3.766342398,0,0,0,8.788132399,0.000609677,0,0,7.95123E-06,0.000210625,0,0,0
2023,3,Perkebunan,2668.530205,0,0,0,417.48082,0,0,0,848.7334393,29.25228911,0,0,538.1404901,834.9231661,0,0,0
2023,4,Peternakan,0.834760519,0,0,0,0.109502903,0,0,0,0.213941702,0.06406228,0,0,0.000835481,0.446418153,0,0,0
2023,5,"Jasa Pertanian, dan Perburuan ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,6,Kehutanan dan Penebangan Kayu,82.8011209,0,0,0,23.46889344,0,0,0,58.87810105,0.334282428,0,0,0.004359613,0.115484338,0,0,0
2023,7,Perikanan,0.204648118,0,0,0,0.090106339,0,0,0,0.090106339,0.017986928,0,0,0.00023458,0.006213932,0,0,0
2023,8,"Pertambangan Minyak, Gas dan Panas Bumi",0.017559959,1.64087E-05,7.63603E-06,1.56655E-06,0,0,0,3.40415E-05,1.321E-05,0.012872251,0,0,0.000167876,0.004446969,0,0,0
2023,9,Pertambangan Bijih Logam,0.00144863,1.35366E-06,6.29944E-07,1.29235E-07,0,0,0,2.8083E-06,1.08978E-06,0.001061912,0,0,1.38491E-05,0.000366858,0,0,0
2023,10,Pertambangan dan Penggalian Lainnya,139.515965,0,139.512615,0,0,0,0,0,0,0.002465324,0,0,3.2152E-05,0.000851694,0,0,0
2023,11,Industri Batubara dan Pengilangan Migas,2.422756835,0.00226392,0.001053547,0.000216138,0,0,0,0.00469673,0.001822597,1.775991343,0,0,0.023161957,0.613550602,0,0,0
2023,12,Industri Makanan dan Minuman,0.426712758,0.000398737,0.000185558,3.80677E-05,0,0,0,0.000827221,0.000321008,0.312799929,0,0,0.004079445,0.108062793,0,0,0
2023,13,Pengolahan Tembakau,0.002065537,1.93012E-06,8.98208E-07,1.8427E-07,0,0,0,4.00423E-06,1.55387E-06,0.001514133,0,0,1.97469E-05,0.000523086,0,0,0
2023,14,Industri Tekstil dan Pakaian Jadi,0.11740478,0.000109708,5.1054E-05,1.04739E-05,0,0,0,0.0002276,8.83215E-05,0.086063063,0,0,0.001122409,0.029732152,0,0,0
2023,15,"Industri Kulit, Barang dari Kulit dan Alas Kaki",0.010959409,1.02409E-05,4.76575E-06,9.77707E-07,0,0,0,2.12458E-05,8.24457E-06,0.008033747,0,0,0.000104774,0.002775413,0,0,0
2023,16,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",0.039239918,3.66673E-05,1.70637E-05,3.50066E-06,0,0,0,7.60701E-05,2.95195E-05,0.028764651,0,0,0.00037514,0.009937306,0,0,0
2023,17,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman",0.085541396,7.99333E-05,3.71981E-05,7.63129E-06,0,0,0,0.00016583,6.43513E-05,0.062705748,0,0,0.00081779,0.021662915,0,0,0
2023,18,"Industri Kimia, Farmasi dan Obat Tradisional",0.999163789,0.000933658,0.000434491,8.9137E-05,0,0,0,0.001936968,0.000751653,0.732432663,0,0,0.009552172,0.253033047,0,0,0
2023,19,"Industri Karet, Barang dari Karet dan Plastik",0.280363441,0.000261983,0.000121917,2.50117E-05,0,0,0,0.00054351,0.000210912,0.205519199,0,0,0.002680321,0.071000587,0,0,0
2023,20,Industri Barang Galian bukan Logam,0.022647644,2.11629E-05,9.84844E-06,2.02043E-06,0,0,0,4.39045E-05,1.70374E-05,0.016601757,0,0,0.000216515,0.005735398,0,0,0
2023,21,Industri Logam Dasar,0.011496789,1.07431E-05,4.99943E-06,1.02565E-06,0,0,0,2.22876E-05,8.64883E-06,0.008427671,0,0,0.000109911,0.002911502,0,0,0
2023,22,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",0.65480105,0.000611872,0.000284743,5.84159E-05,0,0,0,0.00126939,0.000492595,0.47999906,0,0,0.006260007,0.16582497,0,0,0
2023,23,Industri Mesin dan Perlengkapan YTDL,0.440406158,0.000411533,0.000191513,3.92893E-05,0,0,0,0.000853767,0.00033131,0.322837815,0,0,0.004210356,0.111530575,0,0,0
2023,24,Industri Alat Angkutan,0.474860685,0.000443729,0.000206495,4.23631E-05,0,0,0,0.00092056,0.000357229,0.348094556,0,0,0.004539747,0.120256005,0,0,0
2023,25,Industri Furnitur,0.006407985,5.98788E-06,2.78654E-06,5.71667E-07,0,0,0,1.24225E-05,4.82061E-06,0.004697346,0,0,6.12614E-05,0.001622789,0,0,0
2023,26,"Industri pengolahan lainnya, jasa reparasi dan pemasangan mesin dan peralatan",0.155363349,0.000145178,6.75605E-05,1.38602E-05,0,0,0,0.000301186,0.000116877,0.113888426,0,0,0.001485299,0.039344962,0,0,0
2023,27,Ketenagalistrikan,2.78051E-05,0,0,2.07838E-07,2.71906E-05,0,0,0,4.06639E-07,0,0,0,0,0,0,0,0
2023,28,Pengadaan Gas dan Produksi Es,0.04726728,0.030535203,0,0.008024554,0.008071742,0,0,0,0,0.000467999,0,0,6.1035E-06,0.000161679,0,0,0
2023,29,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",13.30439001,0.0124331,0.005785919,0.001186997,0.186896631,0,0,0.025793714,0.010009419,9.61514743,0,0,0.125397929,3.32173888,0,0,0
2023,30,Konstruksi,0.062751936,5.86379E-05,2.7288E-05,5.5982E-06,0,0,0,0.00012165,4.72072E-05,0.046000034,0,0,0.000599919,0.015891602,0,0,0
2023,31,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",0.839039553,0.000784032,0.00036486,7.48521E-05,0,0,0,0.001626553,0.000631194,0.615054289,0,0,0.008021357,0.212482415,0,0,0
2023,32,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",0.556119516,0.00051966,0.000241831,4.96123E-05,0,0,0,0.001078087,0.000418359,0.407660988,0,0,0.005316595,0.140834383,0,0,0
2023,33,Angkutan Rel,0.948111439,0.004716972,0,0,0,0,0,0,0,0,0,0,0.660376126,0.28301834,0,0,0
2023,34,Angkutan Darat,0.372212301,0.001851802,0,0,0,0,0,0,0,0,0,0,0.259252348,0.111108149,0,0,0
2023,35,Angkutan Laut,0.626729423,3.13363E-06,0,0,0,0,0,0,0,0,0,0,0.438708403,0.188017887,0,0,0
2023,36,Angkutan Sungai Danau dan Penyeberangan,0.000367707,3.436E-07,1.59899E-07,3.28037E-08,0,0,0,7.12832E-07,2.76619E-07,0.000269546,0,0,3.51534E-06,9.31198E-05,0,0,0
2023,37,Angkutan Udara,0.572442843,0.000792126,0,0,0,0,0,0,0,0,0,0.285825359,0.20001174,0.085813618,0,0,0
2023,38,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",0.023079769,2.15667E-05,1.00363E-05,2.05898E-06,0,0,0,4.47422E-05,1.73625E-05,0.016918524,0,0,0.000220646,0.005844832,0,0,0
2023,39,Penyediaan Akomodasi,0.028253826,0,0,0,0,0,0,0,0,0,0,0,0.019777678,0.008476148,0,0,0
2023,40,Penyediaan Makan Minum,8.877402201,0.000208293,0,0,3.59125E-05,0,0,8.25988E-05,8.61901E-05,0,0,0,6.2138924,2.66309675,0,0,0
2023,41,Informasi dan Komunikasi,0.006539026,6.11033E-06,2.84353E-06,5.83357E-07,0,0,0,1.26765E-05,4.91919E-06,0.004793404,0,0,6.25142E-05,0.001655974,0,0,0
2023,42,Jasa Perantara Keuangan,0.254621721,0.000237929,0.000110723,2.27152E-05,0,0,0,0.000493607,0.000191547,0.186649343,0,0,0.002434226,0.06448163,0,0,0
2023,43,Asuransi dan Dana Pensiun,0.00947199,8.851E-06,4.11894E-06,8.45012E-07,0,0,0,1.83623E-05,7.12561E-06,0.006943401,0,0,9.05538E-05,0.002398732,0,0,0
2023,44,Jasa Keuangan Lainnya,0.028936435,2.70394E-05,1.25831E-05,2.58147E-06,0,0,0,5.60959E-05,2.17684E-05,0.021211728,0,0,0.000276637,0.007328002,0,0,0
2023,45,Jasa Penunjang Keuangan,0.007554684,7.0594E-06,3.28519E-06,6.73966E-07,0,0,0,1.46454E-05,5.68325E-06,0.005537928,0,0,7.2224E-05,0.001913185,0,0,0
2023,46,Real Estate,0.002548329,2.38126E-06,1.10815E-06,2.27341E-07,0,0,0,4.94016E-06,1.91706E-06,0.001868041,0,0,2.43624E-05,0.000645351,0,0,0
2023,47,Jasa Perusahaan,0.048364033,4.51933E-05,2.10313E-05,4.31463E-06,0,0,0,9.3758E-05,3.63834E-05,0.035453044,0,0,0.000462368,0.01224794,0,0,0
2023,48,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",0.031127689,2.9087E-05,1.3536E-05,2.77695E-06,0,0,0,6.03438E-05,2.34168E-05,0.022818017,0,0,0.000297586,0.007882926,0,0,0
2023,49,Jasa Pendidikan,0.000936123,8.74751E-07,4.07078E-07,8.35131E-08,0,0,0,1.81476E-06,7.04229E-07,0.000686221,0,0,8.9495E-06,0.000237068,0,0,0
2023,50,Jasa Kesehatan dan Kegiatan Sosial,0.001934276,1.80746E-06,8.41129E-07,1.7256E-07,0,0,0,3.74977E-06,1.45512E-06,0.001417913,0,0,1.8492E-05,0.000489845,0,0,0
2023,51,Jasa lainnya,0.003658319,3.41848E-06,1.59084E-06,3.26365E-07,0,0,0,7.09198E-06,2.75209E-06,0.002681715,0,0,3.49741E-05,0.00092645,0,0,0
2023,52,Lainnya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,1,Tanaman Pangan,265.3673165,0,0,81.328467,2.130554568,0,0,81.328467,100.4999696,0.058783727,0,0,0.00076664,0.020307977,0,0,0
2024,2,Tanaman Hortikultura,13.81083499,0,0,0,4.1429772,0,0,0,9.666946709,0.000670645,0,0,8.74636E-06,0.000231687,0,0,0
2024,3,Perkebunan,2935.383606,0,0,0,459.2289615,0,0,0,933.6069043,32.1775222,0,0,591.9546159,918.4156018,0,0,0
2024,4,Peternakan,0.918236688,0,0,0,0.120453208,0,0,0,0.235335902,0.070468517,0,0,0.00091903,0.491060031,0,0,0
2024,5,"Jasa Pertanian, dan Perburuan ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Kehutanan dan Penebangan Kayu,91.08122784,0,0,0,25.81578132,0,0,0,64.7659075,0.36771065,0,0,0.004795574,0.127032765,0,0,0
2024,7,Perikanan,0.225112958,0,0,0,0.099116985,0,0,0,0.099116985,0.019785623,0,0,0.000258038,0.006835327,0,0,0
2024,8,"Pertambangan Minyak, Gas dan Panas Bumi",0.019315957,1.80496E-05,8.39964E-06,1.72321E-06,0,0,0,3.74457E-05,1.4531E-05,0.014159478,0,0,0.000184664,0.004891666,0,0,0
2024,9,Pertambangan Bijih Logam,0.001593493,1.48902E-06,6.92938E-07,1.42158E-07,0,0,0,3.08913E-06,1.19876E-06,0.001168103,0,0,1.52341E-05,0.000403544,0,0,0
2024,10,Pertambangan dan Penggalian Lainnya,153.467579,0,153.463895,0,0,0,0,0,0,0.002711857,0,0,3.53672E-05,0.000936864,0,0,0
2024,11,Industri Batubara dan Pengilangan Migas,2.665032841,0.002490313,0.001158902,0.000237752,0,0,0,0.005166404,0.002004857,1.953590713,0,0,0.025478156,0.674905744,0,0,0
2024,12,Industri Makanan dan Minuman,0.469384094,0.000438611,0.000204114,4.18745E-05,0,0,0,0.000909943,0.000353109,0.344079965,0,0,0.00448739,0.118869087,0,0,0
