"","year","sector","category","GDP"
"740",2029,"Industri Batubara dan Pengilangan Migas","Indirect Land-based",49425795.5803839
"741",2029,"Industri Makanan dan Minuman","Indirect Land-based",131136448.028358
"742",2029,"Pengolahan Tembakau","Indirect Land-based",5970535.07561273
"743",2029,"Industri Tekstil dan Pakaian Jadi","Industri",180148636.598632
"744",2029,"Industri Kulit Barang dari Kulit dan Alas Kaki","Industri",17341495.095125
"745",2029,"Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya","Indirect Land-based",12532415.20588
"746",2029,"Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman","Indirect Land-based",31410872.9856249
"747",2029,"Industri Kimia Farmasi dan Obat Tradisional","Industri",73074572.9349482
"748",2029,"Industri Karet Barang dari Karet dan Plastik","Indirect Land-based",38432938.7505094
"749",2029,"Industri Barang Galian bukan Logam","Indirect Land-based",22925512.7454928
"750",2029,"Industri Logam Dasar","Industri",35511655.415876
"751",2029,"Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik","Industri",290626021.145417
"752",2029,"Industri Mesin dan Perlengkapan YTDL","Industri",120293801.980169
"753",2029,"Industri Alat Angkutan","Industri",255397326.747661
"754",2029,"Industri Furnitur","Indirect Land-based",6937735.53739646
"755",2029,"Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan","Industri",14261623.7656148
"756",2029,"Ketenagalistrikan","Energi",4450714.18792405
"757",2029,"Pengadaan Gas dan Produksi Es","Energi",19992149.5391904
"758",2029,"Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang","Limbah",2329891.90202125
"759",2029,"Konstruksi","Jasa",270722209.280509
"760",2029,"Perdagangan Mobil Sepeda Motor dan Reparasinya","Jasa",64624219.5827725
"761",2029,"Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor","Jasa",392586812.187325
"762",2029,"Angkutan Rel","Transportasi",1948657.7882086
"763",2029,"Angkutan Darat","Transportasi",144804817.016331
"764",2029,"Angkutan Laut","Transportasi",421336.008349404
"765",2029,"Angkutan Sungai Danau dan Penyeberangan","Transportasi",2480.21537547622
"766",2029,"Angkutan Udara","Transportasi",16857496.8482328
"767",2029,"Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir","Jasa",6435468.62812336
"768",2029,"Penyediaan Akomodasi","Jasa",12525108.7184417
"769",2029,"Penyediaan Makan Minum","Jasa",63368492.6165657
"770",2029,"Informasi dan Komunikasi","Jasa",79083454.2753858
"771",2029,"Jasa Perantara Keuangan","Jasa",60018922.857167
"772",2029,"Asuransi dan Dana Pensiun","Jasa",6331458.88197939
"773",2029,"Jasa Keuangan Lainnya","Jasa",9414054.08087031
"774",2029,"Jasa Penunjang Keuangan","Jasa",1041834.67522842
"775",2029,"Real Estate","Jasa",28228580.2032562
"776",2029,"Jasa Perusahaan","Jasa",12490089.6273429
"777",2029,"Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib","Jasa",72359379.3722374
"778",2029,"Jasa Pendidikan","Jasa",76319200.9939054
"779",2029,"Jasa Kesehatan dan Kegiatan Sosial","Jasa",20927336.0413738
"780",2029,"Jasa lainnya","Jasa",54292625.6366292
"781",2029,"Lainnya","Lainnya",31135.5680390036
"782",2030,"Tanaman Pangan","Lahan",130363474.438878
"783",2030,"Tanaman Hortikultura","Lahan",49928593.4002469
"784",2030,"Perkebunan","Lahan",21160545.3445041
"785",2030,"Peternakan","Lahan",35235150.209681
"786",2030,"Jasa Pertanian dan Perburuan ","Jasa",4179705.15527512
"787",2030,"Kehutanan dan Penebangan Kayu","Lahan",2587626.01465508
"788",2030,"Perikanan","Lahan",30218347.5815583
"789",2030,"Pertambangan Minyak Gas dan Panas Bumi","Lahan",36191149.3056798
"790",2030,"Pertambangan Bijih Logam","Lahan",1866308.53968673
"791",2030,"Pertambangan dan Penggalian Lainnya","Lahan",16195162.8216295
"792",2030,"Industri Batubara dan Pengilangan Migas","Indirect Land-based",51897085.3594031
"793",2030,"Industri Makanan dan Minuman","Indirect Land-based",137693270.429776
"794",2030,"Pengolahan Tembakau","Indirect Land-based",6269061.82939337
"795",2030,"Industri Tekstil dan Pakaian Jadi","Industri",189156068.428563
"796",2030,"Industri Kulit Barang dari Kulit dan Alas Kaki","Industri",18208569.8498813
"797",2030,"Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya","Indirect Land-based",13159035.966174
"798",2030,"Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman","Indirect Land-based",32981416.6349062
"799",2030,"Industri Kimia Farmasi dan Obat Tradisional","Industri",76728301.5816957
"800",2030,"Industri Karet Barang dari Karet dan Plastik","Indirect Land-based",40354585.6880349
"801",2030,"Industri Barang Galian bukan Logam","Indirect Land-based",24071788.3827675
"802",2030,"Industri Logam Dasar","Industri",37287238.1866699
"803",2030,"Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik","Industri",305157322.202688
"804",2030,"Industri Mesin dan Perlengkapan YTDL","Industri",126308492.079177
"805",2030,"Industri Alat Angkutan","Industri",268167193.085044
"806",2030,"Industri Furnitur","Indirect Land-based",7284622.31426628
"807",2030,"Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan","Industri",14974704.9538956
"808",2030,"Ketenagalistrikan","Energi",4673249.89732025
"809",2030,"Pengadaan Gas dan Produksi Es","Energi",20991757.0161499
"810",2030,"Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang","Limbah",2446386.49712231
"811",2030,"Konstruksi","Jasa",284258319.744535
"812",2030,"Perdagangan Mobil Sepeda Motor dan Reparasinya","Jasa",67855430.5619111
"813",2030,"Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor","Jasa",412216152.796691
"814",2030,"Angkutan Rel","Transportasi",2046090.67761903
"815",2030,"Angkutan Darat","Transportasi",152045057.867147
"816",2030,"Angkutan Laut","Transportasi",442402.808766874
"817",2030,"Angkutan Sungai Danau dan Penyeberangan","Transportasi",2604.22614425003
"818",2030,"Angkutan Udara","Transportasi",17700371.6906445
"819",2030,"Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir","Jasa",6757242.05952953
"820",2030,"Penyediaan Akomodasi","Jasa",13151364.1543637
"821",2030,"Penyediaan Makan Minum","Jasa",66536917.247394
"822",2030,"Informasi dan Komunikasi","Jasa",83037626.9891551
"823",2030,"Jasa Perantara Keuangan","Jasa",63019869.0000254
"824",2030,"Asuransi dan Dana Pensiun","Jasa",6648031.82607836
"825",2030,"Jasa Keuangan Lainnya","Jasa",9884756.78491383
"826",2030,"Jasa Penunjang Keuangan","Jasa",1093926.40898984
"827",2030,"Real Estate","Jasa",29640009.213419
"828",2030,"Jasa Perusahaan","Jasa",13114594.1087101
"829",2030,"Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib","Jasa",75977348.3408493
"830",2030,"Jasa Pendidikan","Jasa",80135161.0436006
"831",2030,"Jasa Kesehatan dan Kegiatan Sosial","Jasa",21973702.8434425
"832",2030,"Jasa lainnya","Jasa",57007256.9184607
"833",2030,"Lainnya","Lainnya",32692.3464409538
