"","year","id.sector","sector","emission"
"303",2021,"43","Asuransi dan Dana Pensiun",8731.84737210711
"304",2021,"44","Jasa Keuangan Lainnya",12983.1188860573
"305",2021,"45","Jasa Penunjang Keuangan",1436.81599148589
"306",2021,"46","Real Estate",38930.6253836175
"307",2021,"47","Jasa Perusahaan",17225.3438461565
"308",2021,"48","Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib",99792.3335516071
"309",2021,"49","Jasa Pendidikan",105253.406373163
"310",2021,"50","Jasa Kesehatan dan Kegiatan Sosial",28861.3268480936
"311",2021,"51","Jasa lainnya",74876.0955929618
"312",2021,"52","Lainnya",42.9397131100757
"313",2022,"1","Tanaman Pangan",178556.402797535
"314",2022,"2","Tanaman Hortikultura",68386.2567537558
"315",2022,"3","Perkebunan",28983.2015770667
"316",2022,"4","Peternakan",48260.9235489595
"317",2022,"5","Jasa Pertanian dan Perburuan ",5724.86365903166
"318",2022,"6","Kehutanan dan Penebangan Kayu",3544.22275833682
"319",2022,"7","Perikanan",41389.5032015155
"320",2022,"8","Pertambangan Minyak Gas dan Panas Bumi",49570.3375577069
"321",2022,"9","Pertambangan Bijih Logam",2556.24775874644
"322",2022,"10","Pertambangan dan Penggalian Lainnya",22182.2103821446
"323",2022,"11","Industri Batubara dan Pengilangan Migas",71082.4632232114
"324",2022,"12","Industri Makanan dan Minuman",188595.886717459
"325",2022,"13","Pengolahan Tembakau",8586.61625880984
"326",2022,"14","Industri Tekstil dan Pakaian Jadi",259083.514698469
"327",2022,"15","Industri Kulit Barang dari Kulit dan Alas Kaki",24939.9361782646
"328",2022,"16","Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya",18023.6844447181
"329",2022,"17","Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman",45174.0269952435
"330",2022,"18","Industri Kimia Farmasi dan Obat Tradisional",105093.313768769
"331",2022,"19","Industri Karet Barang dari Karet dan Plastik",55272.918183987
"332",2022,"20","Industri Barang Galian bukan Logam",32970.6764953221
"333",2022,"21","Industri Logam Dasar",51071.6299141615
"334",2022,"22","Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik",417968.253564669
"335",2022,"23","Industri Mesin dan Perlengkapan YTDL",173002.369609388
"336",2022,"24","Industri Alat Angkutan",367303.568362836
"337",2022,"25","Industri Furnitur",9977.61038337382
"338",2022,"26","Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan",20510.5721601158
"339",2022,"27","Ketenagalistrikan",6400.86262376111
"340",2022,"28","Pengadaan Gas dan Produksi Es",28752.015373455
"341",2022,"29","Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang",3350.7696435586
"342",2022,"30","Konstruksi",389343.282367431
"343",2022,"31","Perdagangan Mobil Sepeda Motor dan Reparasinya",92940.3089597266
"344",2022,"32","Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor",564604.723333956
"345",2022,"33","Angkutan Rel",2802.49197688052
"346",2022,"34","Angkutan Darat",208253.260453177
"347",2022,"35","Angkutan Laut",605.950819130519
"348",2022,"36","Angkutan Sungai Danau dan Penyeberangan",3.56695964410337
"349",2022,"37","Angkutan Udara",24243.8667031893
"350",2022,"38","Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir",9255.26755231962
"351",2022,"39","Penyediaan Akomodasi",18013.1765081532
"352",2022,"40","Penyediaan Makan Minum",91134.3660336562
"353",2022,"41","Informasi dan Komunikasi",113735.078294332
"354",2022,"42","Jasa Perantara Keuangan",86317.1310971178
"355",2022,"43","Asuransi dan Dana Pensiun",9105.68434645883
"356",2022,"44","Jasa Keuangan Lainnya",13538.9657389828
"357",2022,"45","Jasa Penunjang Keuangan",1498.33045916578
"358",2022,"46","Real Estate",40597.3639994941
"359",2022,"47","Jasa Perusahaan",17962.8132671389
"360",2022,"48","Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib",104064.747217196
"361",2022,"49","Jasa Pendidikan",109759.625195132
"362",2022,"50","Jasa Kesehatan dan Kegiatan Sosial",30096.9681327927
"363",2022,"51","Jasa lainnya",78081.7692419491
"364",2022,"52","Lainnya",44.7780929791374
"365",2023,"1","Tanaman Pangan",185924.286295927
"366",2023,"2","Tanaman Hortikultura",71208.1212445195
"367",2023,"3","Perkebunan",30179.1533843642
"368",2023,"4","Peternakan",50252.34394421
"369",2023,"5","Jasa Pertanian dan Perburuan ",5961.09225583956
"370",2023,"6","Kehutanan dan Penebangan Kayu",3690.47021833626
"371",2023,"7","Perikanan",43097.3839208135
"372",2023,"8","Pertambangan Minyak Gas dan Panas Bumi",51615.7891146321
"373",2023,"9","Pertambangan Bijih Logam",2661.72779409879
"374",2023,"10","Pertambangan dan Penggalian Lainnya",23097.5286752545
"375",2023,"11","Industri Batubara dan Pengilangan Migas",74015.5829523385
"376",2023,"12","Industri Makanan dan Minuman",196378.035662215
"377",2023,"13","Pengolahan Tembakau",8940.93112654411
"378",2023,"14","Industri Tekstil dan Pakaian Jadi",269774.238317139
"379",2023,"15","Industri Kulit Barang dari Kulit dan Alas Kaki",25969.048219837
"380",2023,"16","Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya",18767.4069050718
"381",2023,"17","Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman",47038.0708650766
"382",2023,"18","Industri Kimia Farmasi dan Obat Tradisional",109429.844300169
"383",2023,"19","Industri Karet Barang dari Karet dan Plastik",57553.6788591311
