"","Year","TotalEmission","CummulativeEmission","ResultTotalGDP","CummulativeGDP","EmissionIntensity","CummulativeEmissionIntensity","ID","Category","ScenarioName"
"1064",2023,29603665.4359229,301715397.829536,288399690.08659,2605041548.34805,0.102648048709881,1.6548071491457,"combination2.27","Q3","combination2.27"
"1065",2024,31196754.8961866,332912152.725723,311568663.932032,2916610212.28008,0.100128024758588,1.75493923291973,"combination2.27","Q3","combination2.27"
"1066",2025,33092588.1729548,366004740.898678,336816898.347832,3253427110.6279,0.0982509735564989,1.85319370999135,"combination2.27","Q3","combination2.27"
"1067",2026,35289857.8769838,401294598.775662,364332972.621829,3617760083.24974,0.0968615539324628,1.95005825572106,"combination2.27","Q3","combination2.27"
"1068",2027,37656952.8628756,438951551.638537,394337945.487293,4012098028.73703,0.0954941143600623,2.04555490279812,"combination2.27","Q3","combination2.27"
"1069",2028,40212860.1013636,479164411.739901,427074376.964385,4439172405.70141,0.0941589153327199,2.13971602132321,"combination2.27","Q3","combination2.27"
"1070",2029,43063437.746917,522227849.486818,462802997.351887,4901975403.05331,0.0930491764170106,2.23276714646361,"combination2.27","Q3","combination2.27"
"1071",2030,46119619.2093375,568347468.696155,501813812.008437,5403789215.06173,0.0919058385913102,2.32467469886278,"combination2.27","Q3","combination2.27"
"1072",2010,13119333.2055736,13119333.2055736,112224926.972066,112224926.972066,0.116902131812829,0.116928983481551,"combination2.28","Q3","combination2.28"
"1073",2011,14672228.4142791,27791561.6198527,120165492.562993,232390419.535059,0.122100181186272,0.239054501697879,"combination2.28","Q3","combination2.28"
"1074",2012,17021540.5386537,44813102.1585065,128757785.535867,361148205.070927,0.132198146060164,0.371281341459533,"combination2.28","Q3","combination2.28"
"1075",2013,18174462.6467905,62987564.805297,138078134.594301,499226339.665228,0.131624479865624,0.502932525054274,"combination2.28","Q3","combination2.28"
"1076",2014,19083540.8194628,82071105.6247598,148176806.609267,647403146.274495,0.128788986995683,0.631745001030465,"combination2.28","Q3","combination2.28"
"1077",2015,20025518.8368907,102096624.46165,159124079.680193,806527225.954688,0.125848450323407,0.757613797143811,"combination2.28","Q3","combination2.28"
"1078",2016,20985172.7106497,123081797.1723,170998336.221229,977525562.175917,0.122721502292865,0.880352697533824,"combination2.28","Q3","combination2.28"
"1079",2017,22037617.1279698,145119414.30027,183886369.676061,1161411931.85198,0.119843668493711,1.00021147904883,"combination2.28","Q3","combination2.28"
"1080",2018,23018656.0394349,168138070.339705,197879167.570336,1359291099.42232,0.116326828751455,1.1165508808389,"combination2.28","Q3","combination2.28"
"1081",2019,24226566.8894376,192364637.229142,213084717.32509,1572375816.7474,0.113694530483276,1.23025659563241,"combination2.28","Q3","combination2.28"
"1082",2020,25297144.3501382,217661781.579281,229608073.678327,1801983890.42573,0.110175325914622,1.34044107528718,"combination2.28","Q3","combination2.28"
"1083",2021,26522376.1574085,244184157.736689,247576195.624206,2049560086.04993,0.107128135201119,1.44757674082394,"combination2.28","Q3","combination2.28"
"1084",2022,27929186.9415296,272113344.678219,267124719.394179,2316684805.44411,0.104554857389729,1.55213784617263,"combination2.28","Q3","combination2.28"
"1085",2023,29603882.2661946,301717226.944413,288402993.716025,2605087799.16014,0.102647624716905,1.65479080616887,"combination2.28","Q3","combination2.28"
"1086",2024,31196980.0865636,332914207.030977,311571967.561468,2916659766.72161,0.100127685846478,1.7549226958151,"combination2.28","Q3","combination2.28"
"1087",2025,33092820.7026975,366007027.733674,336820201.977267,3253479968.69887,0.0982507002502512,1.85317702182645,"combination2.28","Q3","combination2.28"
"1088",2026,35290097.6749187,401297125.408593,364336276.251264,3617816244.95014,0.0968613338150848,1.95004145410698,"combination2.28","Q3","combination2.28"
"1089",2027,37657199.8611964,438954325.26979,394341249.116728,4012157494.06686,0.095493940706288,2.04553802042511,"combination2.28","Q3","combination2.28"
"1090",2028,40213114.2354433,479167439.505233,427077680.59382,4439235174.66069,0.0941587820265624,2.1396990864545,"combination2.28","Q3","combination2.28"
"1091",2029,43063698.955144,522231138.460377,462806300.981323,4902041475.64201,0.0930490766090108,2.2327501833898,"combination2.28","Q3","combination2.28"
"1092",2030,46119887.4329295,568351025.893306,501817115.637873,5403858591.27988,0.0919057680491932,2.32465772831914,"combination2.28","Q3","combination2.28"
"1093",2010,13113062.8121186,13113062.8121186,112224447.18177,112224447.18177,0.11684675791612,0.116873441688022,"combination2.29","Q3","combination2.29"
"1094",2011,14672512.0469676,27785574.8590862,120165012.772697,232389459.954467,0.122103029063226,0.239001699507424,"combination2.29","Q3","combination2.29"
"1095",2012,17021747.225259,44807322.0843452,128757305.745571,361146765.700038,0.132200243913884,0.371230495708421,"combination2.29","Q3","combination2.29"
"1096",2013,18170482.8603403,62977804.9446855,138076504.12601,499223269.826048,0.131597211092176,0.502853939888162,"combination2.29","Q3","combination2.29"
"1097",2014,19083809.7573346,82061614.7020201,148175176.140976,647398445.967024,0.128792219144575,0.631669253678663,"combination2.29","Q3","combination2.29"
"1098",2015,20025793.9255596,102087408.62758,159122449.211902,806520895.178925,0.125851468631503,0.757540725101013,"combination2.29","Q3","combination2.29"
"1099",2016,20985454.5598614,123072863.187441,170996705.752938,977517600.931863,0.122724320725699,0.880282148871355,"combination2.29","Q3","combination2.29"
"1100",2017,22034432.139999,145107295.32744,183883588.529775,1161401189.46164,0.119828160393069,1.00012497870902,"combination2.29","Q3","combination2.29"
"1101",2018,23019142.3758996,168126437.70334,197876386.424049,1359277575.88569,0.116330921500505,1.11646811071539,"combination2.29","Q3","combination2.29"
"1102",2019,24227144.8023841,192353582.505724,213081936.178803,1572359512.06449,0.113698726587759,1.2301777111769,"combination2.29","Q3","combination2.29"
"1103",2020,25297301.7150897,217650884.220813,229605131.886761,1801964643.95125,0.11017742289648,1.34036401894995,"combination2.29","Q3","combination2.29"
"1104",2021,26523156.2054569,244174040.42627,247573253.83264,2049537897.78389,0.107132558928948,1.44750388819932,"combination2.29","Q3","combination2.29"
"1105",2022,27930060.0594516,272104100.485722,267121777.602614,2316659675.3865,0.104559277458097,1.55206923072322,"combination2.29","Q3","combination2.29"
"1106",2023,29604849.1504507,301708949.636173,288400051.92446,2605059727.31097,0.102652024342232,1.65472643353119,"combination2.29","Q3","combination2.29"
"1107",2024,31205788.6371924,332914738.273365,311572477.803888,2916632205.11486,0.100155793146897,1.75488646152174,"combination2.29","Q3","combination2.29"
"1108",2025,33093516.2447643,366008254.518129,336820712.219688,3253452917.33454,0.0982526164340494,1.85314272317572,"combination2.29","Q3","combination2.29"
"1109",2026,35290635.0844378,401298889.602567,364336786.493685,3617789703.82823,0.0968626731987975,1.95000851168455,"combination2.29","Q3","combination2.29"
"1110",2027,37657579.1970067,438956468.799574,394341759.359149,4012131463.18737,0.0954947790926446,2.04550593094894,"combination2.29","Q3","combination2.29"
"1111",2028,40213335.5547442,479169804.354318,427078190.836241,4439209654.02361,0.0941591877496821,2.1396674152826,"combination2.29","Q3","combination2.29"
"1112",2029,43063762.313425,522233566.667743,462806811.223743,4902016465.24736,0.0930491109228856,2.232718557607,"combination2.29","Q3","combination2.29"
"1113",2030,46119792.8839676,568353359.551711,501817625.880293,5403834091.12765,0.0919054861874646,2.32462583037139,"combination2.29","Q3","combination2.29"
"1114",2010,13048272.4882661,13048272.4882661,112223573.140396,112223573.140396,0.116270335395061,0.116296214683484,"combination2.30","Q3","combination2.30"
"1115",2011,14675084.326645,27723356.8149111,120164138.731324,232387711.87172,0.122125323591402,0.238446584951992,"combination2.30","Q3","combination2.30"
"1116",2012,17024224.3485822,44747581.1634933,128756431.704197,361144143.575917,0.132220380164723,0.370695271547659,"combination2.30","Q3","combination2.30"
"1117",2013,18172868.8204188,62920449.9839121,138075630.084636,499219773.660553,0.131615324219628,0.502336598650392,"combination2.30","Q3","combination2.30"
"1118",2014,19086108.3819957,82006558.3659078,148174302.099602,647394075.760155,0.128808491833935,0.631167982845231,"combination2.30","Q3","combination2.30"
"1119",2015,20028008.8855945,102034567.251502,159121575.170528,806515650.930683,0.125866079845745,0.757053889158915,"combination2.30","Q3","combination2.30"
"1120",2016,20987589.3762518,123022156.627754,170995831.711564,977511482.642247,0.122737432639023,0.879808272909974,"combination2.30","Q3","combination2.30"
"1121",2017,22036490.1879183,145058646.815672,183882714.488401,1161394197.13065,0.119839922144005,0.999662733422379,"combination2.30","Q3","combination2.30"
"1122",2018,23021126.8921609,168079773.707833,197875512.382675,1359269709.51332,0.11634146446398,1.11601629872075,"combination2.30","Q3","combination2.30"
"1123",2019,24229058.8904243,192308832.598258,213081062.137429,1572350771.65075,0.113708175880959,1.22973525453196,"combination2.30","Q3","combination2.30"
"1124",2020,25299661.2332675,217608493.831525,229604418.490666,1801955190.14142,0.110188041674363,1.33993212007689,"combination2.30","Q3","combination2.30"
"1125",2021,26524921.5020271,244133415.333552,247572540.436545,2049527730.57796,0.107139998059783,1.44707937754563,"combination2.30","Q3","combination2.30"
"1126",2022,27931764.1811062,272065179.514658,267121064.206519,2316648794.78448,0.104565936288392,1.55165133652967,"combination2.30","Q3","combination2.30"
"1127",2023,29606494.6921647,301671674.206823,288399338.528365,2605048133.31285,0.102657984041295,1.65431446261083,"combination2.30","Q3","combination2.30"
"1128",2024,31207388.4611056,332879062.667929,311571764.407793,2916619897.72065,0.100161157158839,1.75447982487921,"combination2.30","Q3","combination2.30"
"1129",2025,33095051.9878496,365974114.655778,336819998.823593,3253439896.54423,0.0982573840729182,1.85274082911094,"combination2.30","Q3","combination2.30"
"1130",2026,35292119.4089464,401266234.064725,364336073.09759,3617775969.64183,0.0968669369159425,1.94961085938737,"combination2.30","Q3","combination2.30"
"1131",2027,37659014.2948261,438925248.359551,394341045.963054,4012117015.60487,0.0954985910808646,2.0451120714534,"combination2.30","Q3","combination2.30"
"1132",2028,40214723.5289953,479139971.888546,427077477.440146,4439194493.04502,0.0941625949699756,2.13927694627927,"combination2.30","Q3","combination2.30"
"1133",2029,43065105.179231,522205077.067777,462806097.827648,4902000590.87267,0.0930521559274457,2.23233111874227,"combination2.30","Q3","combination2.30"
"1134",2030,46121092.574269,568326169.642046,501816912.484198,5403817503.35686,0.0919082068118247,2.3242410990027,"combination2.30","Q3","combination2.30"
"1135",2010,12366164.5335573,12366164.5335573,112208962.700198,112208962.700198,0.110206566712478,0.110224488190458,"combination2.31","Q3","combination2.31"
"1136",2011,14702462.3650752,27068626.8986325,120149528.291126,232358490.991323,0.122368040675538,0.232614352063804,"combination2.31","Q3","combination2.31"
"1137",2012,17310459.5482077,44379086.4468402,128747531.652122,361106022.643446,0.134452748927109,0.367094058852404,"combination2.31","Q3","combination2.31"
"1138",2013,18189284.690765,62568371.1376052,138066730.032561,499172752.676006,0.131742706490371,0.498860367331395,"combination2.31","Q3","combination2.31"
"1139",2014,19102599.3563241,81670970.4939292,148165402.047527,647338154.723533,0.128927530262406,0.627808684804627,"combination2.31","Q3","combination2.31"
"1140",2015,20044598.96186,101715569.455789,159112675.118453,806450829.841986,0.125977386446037,0.75380406654573,"combination2.31","Q3","combination2.31"
"1141",2016,21004301.5866181,122719871.042407,170986931.659489,977437761.501474,0.122841560947166,0.876661003635535,"combination2.31","Q3","combination2.31"
"1142",2017,22053346.6402609,144773217.682668,183873814.436326,1161311575.9378,0.119937396784129,0.996611582503701,"combination2.31","Q3","combination2.31"
"1143",2018,23038148.8062241,167811366.488892,197866612.3306,1359178188.2684,0.11643272472736,1.11305527482388,"combination2.31","Q3","combination2.31"
"1144",2019,24246266.6346133,192057633.123506,213072162.085354,1572250350.35375,0.113793685657071,1.22685877117799,"combination2.31","Q3","combination2.31"
"1145",2020,25317074.3584487,217374707.481954,229595518.438591,1801845868.79234,0.110268155627002,1.33713496100262,"combination2.31","Q3","combination2.31"
"1146",2021,26542558.7761099,243917266.258064,247563640.38447,2049409509.17681,0.107215093197405,1.44435666577565,"combination2.31","Q3","combination2.31"
"1147",2022,27949643.6185445,271866909.876609,267112164.154443,2316521673.33125,0.104636356442323,1.54899850673366,"combination2.31","Q3","combination2.31"
"1148",2023,29624633.5865814,301491543.46319,288390438.476289,2604912111.80755,0.102724049185206,1.65172723639467,"combination2.31","Q3","combination2.31"
"1149",2024,31225803.4136949,332717346.876885,311562864.355718,2916474976.16327,0.100223123440166,1.75195418866438,"combination2.31","Q3","combination2.31"
"1150",2025,33113758.9360521,365831105.812937,336811098.771517,3253286074.93478,0.0983155218365163,1.85027301430874,"combination2.31","Q3","combination2.31"
"1151",2026,35311133.6510186,401142239.463956,364327173.045514,3617613247.9803,0.0969214932716735,1.94719732459144,"combination2.31","Q3","combination2.31"
"1152",2027,37677123.7724216,438819363.236377,394332884.649834,4011946132.63013,0.0955464919084257,2.04274621684693,"combination2.31","Q3","combination2.31"
"1153",2028,40234482.52215,479053845.758527,427069316.126926,4439015448.75706,0.0942106608993473,2.13695896621166,"combination2.31","Q3","combination2.31"
"1154",2029,43085213.9294857,522139059.688013,462797936.514428,4901813385.27149,0.0930972472651517,2.23005806027119,"combination2.31","Q3","combination2.31"
"1155",2030,46141564.0688194,568280623.756832,501808751.170979,5403622136.44246,0.0919504969993993,2.32201018109518,"combination2.31","Q3","combination2.31"
"1156",2010,13114436.1233425,13114436.1233425,112223958.341506,112223958.341506,0.116859504130431,0.116886090662475,"combination2.32","Q3","combination2.32"
"1157",2011,14673365.0380407,27787801.1613832,120164588.735398,232388547.076904,0.122110558463703,0.239021786675822,"combination2.32","Q3","combination2.32"
"1158",2012,17022666.0520404,44810467.2134236,128757682.7992,361146229.876105,0.132206992871932,0.371257449192293,"combination2.32","Q3","combination2.32"
"1159",2013,18171383.300493,62981850.5139167,138076918.683577,499223148.559682,0.131603337282861,0.502887138718678,"combination2.32","Q3","combination2.32"
"1160",2014,19084813.0839567,82066663.5978734,148175590.698543,647398739.258225,0.128798630017167,0.631708968288146,"combination2.32","Q3","combination2.32"
"1161",2015,20026897.7429559,102093561.340829,159122863.769469,806521603.027694,0.125858077642256,0.757587140319937,"combination2.32","Q3","combination2.32"
"1162",2016,20986658.7567434,123080220.097573,170997120.310505,977518723.338198,0.122731065404112,0.880335387890868,"combination2.32","Q3","combination2.32"
"1163",2017,22035736.6099424,145115956.707515,183884003.087342,1161402726.42554,0.119834984229029,1.00018510999185,"combination2.32","Q3","combination2.32"
"1164",2018,23020546.2761103,168136502.983625,197876800.981616,1359279527.40716,0.116337772603515,1.11653515064966,"combination2.32","Q3","combination2.32"
"1165",2019,24228648.776476,192365151.760101,213082350.73637,1572361878.14352,0.113705563566136,1.23025163774857,"combination2.32","Q3","combination2.32"
"1166",2020,25299418.551937,217664570.312038,229605707.089607,1801967585.23313,0.110186366326093,1.34044694545548,"combination2.32","Q3","combination2.32"
"1167",2021,26524843.3111874,244189413.623226,247573829.035486,2049541414.26862,0.107139124577604,1.44759342627382,"combination2.32","Q3","combination2.32"
"1168",2022,27931846.9175264,272121260.540752,267122352.805459,2316663767.07407,0.104565741594335,1.55216527133726,"combination2.32","Q3","combination2.32"
"1169",2023,29606736.3917017,301727996.932454,288400627.127306,2605064394.20139,0.102658363425239,1.65482884628305,"combination2.32","Q3","combination2.32"
"1170",2024,31207786.5301499,332935783.462604,311573053.006734,2916637447.20812,0.100162020524527,1.75499512885707,"combination2.32","Q3","combination2.32"
"1171",2025,33095589.8392759,366031373.30188,336821259.086951,3253458706.29507,0.0982586132745624,1.85325740935501,"combination2.32","Q3","combination2.32"
"1172",2026,35292869.9099667,401324243.211846,364337328.003243,3617796034.29832,0.0968686631792298,1.95012920692473,"combination2.32","Q3","combination2.32"
"1173",2027,37659961.3196714,438984204.531518,394342300.868707,4012138335.16702,0.0955006887080318,2.04563255244538,"combination2.32","Q3","combination2.32"
"1174",2028,40215866.457336,479200070.988854,427078732.345799,4439217067.51282,0.0941649944412916,2.13979985799776,"combination2.32","Q3","combination2.32"
"1175",2029,43066441.1711367,522266512.15999,462807352.733301,4902024420.24612,0.0930547903286107,2.23285669261789,"combination2.32","Q3","combination2.32"
"1176",2030,46122620.3574759,568389132.517466,501818167.389851,5403842587.63597,0.091911021470939,2.32476951203823,"combination2.32","Q3","combination2.32"
"1177",2010,13110277.2669482,13110277.2669482,112218633.702411,112218633.702411,0.116827988671783,0.116853337467727,"combination2.33","Q3","combination2.33"
"1178",2011,14672747.3660501,27783024.6329983,120159199.293338,232377832.995749,0.122110894982167,0.238988124471233,"combination2.33","Q3","combination2.33"
"1179",2012,17027251.7854811,44810276.4184794,128757787.689713,361135620.685463,0.132242500364437,0.371259352175899,"combination2.33","Q3","combination2.33"
"1180",2013,18171905.7001089,62982182.1185883,138076986.070153,499212606.755615,0.131607056449482,0.502892782121871,"combination2.33","Q3","combination2.33"
"1181",2014,19085235.4988491,82067417.6174374,148175658.085119,647388264.840734,0.128801422213935,0.631717422075837,"combination2.33","Q3","combination2.33"
"1182",2015,20027222.4462318,102094640.063669,159122931.156044,806511195.996778,0.125860064924219,0.757597596831231,"combination2.33","Q3","combination2.33"
"1183",2016,20986885.7426567,123081525.806326,170997187.697081,977508383.693858,0.122732344463084,0.880347136429678,"combination2.33","Q3","combination2.33"
"1184",2017,22035865.8731532,145117391.679479,183884070.473917,1161392454.16778,0.119835643274379,1.00019752847447,"combination2.33","Q3","combination2.33"
"1185",2018,23020578.5526459,168137970.232125,197876868.368192,1359269322.53597,0.11633789609916,1.11654770151969,"combination2.33","Q3","combination2.33"
"1186",2019,24228583.3207003,192366553.552825,213082418.122946,1572351740.65891,0.113705220421897,1.23026385288808,"combination2.33","Q3","combination2.33"
"1187",2020,25299255.3595295,217665808.912355,229605774.476183,1801957515.1351,0.110185623237249,1.34045842337237,"combination2.33","Q3","combination2.33"
"1188",2021,26524582.3781139,244190391.290469,247573896.422062,2049531411.55716,0.107138041455288,1.44760382572376,"combination2.33","Q3","combination2.33"
"1189",2022,27931488.9810117,272121880.27148,267122420.192035,2316653831.74919,0.104564375243874,1.55217430816803,"combination2.33","Q3","combination2.33"
"1190",2023,29606280.7072169,301728160.978697,288400694.513881,2605054526.26308,0.102656759399003,1.65483628217729,"combination2.33","Q3","combination2.33"
"1191",2024,31207233.0943915,332935394.073089,311573120.39331,2916627646.65639,0.100160222598784,1.75500076923216,"combination2.33","Q3","combination2.33"
"1192",2025,33094952.7503047,366030346.823393,336821354.809109,3253449001.46549,0.0982566938757818,1.85326113331766,"combination2.33","Q3","combination2.33"
"1193",2026,35292073.9127001,401322420.736094,364337429.083106,3617786430.5486,0.096866451524117,1.95013072191479,"combination2.33","Q3","combination2.33"
"1194",2027,37659020.2526271,438981440.988721,394342401.94857,4012128832.49717,0.0954982778076666,2.04563165880664,"combination2.33","Q3","combination2.33"
"1195",2028,40214778.7464164,479196219.735137,427078833.425662,4439207665.92283,0.0941624252924167,2.13979639712045,"combination2.33","Q3","combination2.33"
"1196",2029,43065207.5537215,522261427.288859,462807453.813164,4902015119.736,0.0930521044959379,2.23285054755664,"combination2.33","Q3","combination2.33"
"1197",2030,46121240.0891508,568382667.378009,501818268.469715,5403833388.20571,0.0919082524233258,2.32476059934411,"combination2.33","Q3","combination2.33"
"1198",2010,13115113.7291306,13115113.7291306,112220977.818217,112220977.818217,0.11686864598859,0.11689456587157,"combination2.34","Q3","combination2.34"
"1199",2011,14672257.9342227,27787371.6633533,120161543.409144,232382521.227361,0.122104439722985,0.239023433999951,"combination2.34","Q3","combination2.34"
"1200",2012,17021495.0400081,44808866.7033614,128753836.382018,361136357.60938,0.132201847481302,0.371252801185379,"combination2.34","Q3","combination2.34"
"1201",2013,18170232.6722833,62979099.3756447,138073034.762457,499209392.371836,0.131598705739638,0.502876779074919,"combination2.34","Q3","combination2.34"
"1202",2014,19083561.630002,82062661.0056467,148171706.777423,647381099.149259,0.128793560154291,0.631692591286584,"combination2.34","Q3","combination2.34"
"1203",2015,20025547.9168884,102088208.922535,159118979.848349,806500078.997608,0.12585266657676,0.757564527764265,"combination2.34","Q3","combination2.34"
"1204",2016,20985210.7227357,123073419.645271,170993236.389385,977493315.386992,0.122725384733629,0.880306385083779,"combination2.34","Q3","combination2.34"
"1205",2017,22034190.5227168,145107610.167988,183880119.166222,1161373434.55321,0.119829107260903,1.00014961876044,"combination2.34","Q3","combination2.34"
"1206",2018,23018903.0226069,168126513.190594,197872917.060496,1359246351.61371,0.116331751533078,1.11649312662719,"combination2.34","Q3","combination2.34"
"1207",2019,24226907.7534613,192353420.944056,213078466.81525,1572324818.42896,0.113699465345164,1.23020307663673,"combination2.34","Q3","combination2.34"
"1208",2020,25297579.8895709,217651000.833627,229601823.168487,1801926641.59745,0.110180222179712,1.34039188154302,"combination2.34","Q3","combination2.34"
"1209",2021,26522907.1325315,244173907.966158,247569945.114366,2049496586.71181,0.107132984661281,1.44753192736636,"combination2.34","Q3","combination2.34"
"1210",2022,27929814.0800183,272103722.046176,267118468.884339,2316615055.59615,0.104559651740561,1.55209743688283,"combination2.34","Q3","combination2.34"
"1211",2023,29604606.2645856,301708328.310762,288396743.206185,2605011798.80234,0.102652359854911,1.65475479736667,"combination2.34","Q3","combination2.34"
"1212",2024,31205559.2178851,332913887.528647,311569169.085614,2916580967.88796,0.100156120419316,1.75491500732071,"combination2.34","Q3","combination2.34"
"1213",2025,33093279.5420663,366007167.070713,336817403.501413,3253398371.38936,0.0982528788537717,1.85317140893856,"combination2.34","Q3","combination2.34"
"1214",2026,35290401.4695963,401297568.54031,364333477.77541,3617731849.16478,0.0968629116519199,1.95003732906068,"combination2.34","Q3","combination2.34"
"1215",2027,37657348.6665937,438954917.206903,394338450.640875,4012070299.80565,0.0954949957464035,2.04553487194377,"combination2.34","Q3","combination2.34"
"1216",2028,40213108.104752,479168025.311655,427074882.117966,4439145181.92361,0.0941593846618315,2.13969647226495,"combination2.34","Q3","combination2.34"
"1217",2029,43063537.939361,522231563.251016,462803502.505469,4901948684.42909,0.0930492913433647,2.23274772331202,"combination2.34","Q3","combination2.34"
"1218",2030,46119571.5809473,568351134.831964,501814317.162019,5403763001.5911,0.091905651161517,2.32465509789973,"combination2.34","Q3","combination2.34"
"1219",2010,13114735.5196292,13114735.5196292,112224281.447652,112224281.447652,0.116861835517714,0.116888497799833,"combination2.35","Q3","combination2.35"
"1220",2011,14672378.3143353,27787113.8339645,120164847.03858,232389128.486232,0.122102084560759,0.239015771972726,"combination2.35","Q3","combination2.35"
"1221",2012,17021624.1079086,44808737.9418731,128757140.011453,361146268.497686,0.132199457881671,0.371243732183443,"combination2.35","Q3","combination2.35"
"1222",2013,18170370.2875855,62979108.2294586,138076338.391892,499222606.889578,0.131596553755748,0.50286647262892,"combination2.35","Q3","combination2.35"
"1223",2014,19083707.6599834,82062815.889442,148175010.406858,647397617.296436,0.128791674166807,0.631681200805203,"combination2.35","Q3","combination2.35"
"1224",2015,20025702.2359839,102088518.125426,159122283.477784,806519900.77422,0.125851023491501,0.757552191782339,"combination2.35","Q3","combination2.35"
"1225",2016,20985373.2120531,123073891.337479,170996540.01882,977516440.79304,0.122723963945372,0.880293228434082,"combination2.35","Q3","combination2.35"
"1226",2017,22034361.0696189,145108252.407098,183883422.795657,1161399863.5887,0.119827881897244,1.00013575367285,"combination2.35","Q3","combination2.35"
"1227",2018,23019081.5203037,168127333.927402,197876220.689931,1359276084.27863,0.116330711391412,1.11647865375847,"combination2.35","Q3","combination2.35"
"1228",2019,24227094.1006436,192354428.028045,213081770.444685,1572357854.72331,0.113698577077164,1.23018808603421,"combination2.35","Q3","combination2.35"
"1229",2020,25297773.9900689,217652202.018114,229605126.797923,1801962981.52124,0.110179482239234,1.34037645354512,"combination2.35","Q3","combination2.35"
"1230",2021,26523108.8950065,244175310.913121,247573248.743801,2049536230.26504,0.107132370034267,1.44751613344308,"combination2.35","Q3","combination2.35"
"1231",2022,27930023.4176611,272105334.330782,267121772.513775,2316658002.77881,0.104559142277408,1.55208134041883,"combination2.35","Q3","combination2.35"
"1232",2023,29604823.0948573,301710157.425639,288400046.835621,2605058049.61444,0.102651935808218,1.65473845438985,"combination2.35","Q3","combination2.35"
"1233",2024,31205784.408262,332915941.833901,311572472.715049,2916630522.32949,0.100155781209855,1.75489847021608,"combination2.35","Q3","combination2.35"
"1234",2025,33093512.0718091,366009453.90571,336820707.130849,3253451229.46033,0.0982526055292463,1.85315472077366,"combination2.35","Q3","combination2.35"
"1235",2026,35290641.2675312,401300095.173241,364336781.404846,3617788010.86518,0.096862691522536,1.9500205274466,"combination2.35","Q3","combination2.35"
"1236",2027,37657595.6649145,438957690.838156,394341754.27031,4012129765.13548,0.0954948220854678,2.04551798957077,"combination2.35","Q3","combination2.35"
"1237",2028,40213362.2388317,479171053.076987,427078185.747402,4439207950.88289,0.0941592513522012,2.13967953739624,"combination2.35","Q3","combination2.35"
"1238",2029,43063799.1475879,522234852.224575,462806806.134904,4902014757.0178,0.0930491915346535,2.23273076023822,"combination2.35","Q3","combination2.35"
"1239",2030,46119839.8045393,568354692.029115,501817620.791454,5403832377.80924,0.0919055806207049,2.32463812735609,"combination2.35","Q3","combination2.35"
"1240",2010,13115183.1212471,13115183.1212471,112224423.972331,112224423.972331,0.116865675554554,0.116892374260293,"combination2.36","Q3","combination2.36"
"1241",2011,14672524.7110333,27787707.8322804,120164989.563258,232389413.535589,0.12210315803597,0.239020755806797,"combination2.36","Q3","combination2.36"
"1242",2012,17021910.495069,44809618.3273494,128757282.536132,361146696.071722,0.132201535787246,0.371250837917376,"combination2.36","Q3","combination2.36"
"1243",2013,18170796.6411924,62980414.9685418,138076480.916571,499223176.988293,0.131599505727348,0.502876571862077,"combination2.36","Q3","combination2.36"
"1244",2014,19084273.957307,82064688.9258488,148175152.931537,647398329.91983,0.128795372096729,0.631695034973722,"combination2.36","Q3","combination2.36"
"1245",2015,20026408.4554886,102091097.381337,159122426.002463,806520755.922292,0.125855348982542,0.75757038413421,"combination2.36","Q3","combination2.36"
"1246",2016,20986219.3333266,123077316.714664,170996682.543499,977517438.465791,0.122728809829325,0.880316295241078,"combination2.36","Q3","combination2.36"
"1247",2017,22035347.0732963,145112663.78796,183883565.320336,1161401003.78613,0.119833151129681,1.00016411470527,"combination2.36","Q3","combination2.36"
"1248",2018,23020207.3880146,168132871.175975,197876363.21461,1359277367.00074,0.116336317355134,1.1165126420494,"combination2.36","Q3","combination2.36"
"1249",2019,24228359.8149351,192361230.99091,213081912.969364,1572359279.9701,0.113704441063557,1.23022795696026,"combination2.36","Q3","combination2.36"
"1250",2020,25299179.5343607,217660410.525271,229605269.322601,1801964549.2927,0.110185535414759,1.3404223932515,"combination2.36","Q3","combination2.36"
"1251",2021,26524654.2535418,244185064.778812,247573391.26848,2049537940.56118,0.10713855038152,1.44756826664078,"combination2.36","Q3","combination2.36"
"1252",2022,27931708.5754354,272116773.354248,267121915.038453,2316659855.59963,0.104565395060958,1.55213973758221,"combination2.36","Q3","combination2.36"
"1253",2023,29606648.0376074,301723421.391855,288400189.3603,2605060044.95994,0.102658212892571,1.65480313838312,"combination2.36","Q3","combination2.36"
"1254",2024,31207748.1779782,332931169.569833,311572615.239728,2916632660.19967,0.100162038162329,1.75496941934487,"combination2.36","Q3","combination2.36"
"1255",2025,33095615.5970397,366026785.166873,336820849.655528,3253453509.85519,0.0982588091885856,1.853231880637,"combination2.36","Q3","combination2.36"
"1256",2026,35292884.5359341,401319669.702807,364336923.929525,3617790433.78472,0.0968688107570481,1.95010381275504,"combination2.36","Q3","combination2.36"
"1257",2027,37659978.6647556,438979648.367563,394341896.794989,4012132330.5797,0.0955008305504356,2.04560728877175,"combination2.36","Q3","combination2.36"
"1258",2028,40215884.9588746,479195533.326437,427078328.27208,4439210658.85178,0.0941651268552641,2.13977471686818,"combination2.36","Q3","combination2.36"
