"","ID","peningkatan.PDRB","penurunan.emisi","penurunan.intensitasEmisi","ScenarioName","ScenarioID"
"286","combination3.9",0.0471003362781427,2.42189130786009,2.08869257055076,"combination3.9","combination3.9"
"287","combination3.10",0.0475968219933087,2.42739610399631,2.0926380511619,"combination3.10","combination3.10"
"288","combination3.11",0.0474005933592641,2.42833259556477,2.09304374846251,"combination3.11","combination3.11"
"289","combination3.12",0.03475090479252,2.39643814790604,2.05754509155373,"combination3.12","combination3.12"
"290","combination3.13",0.047702711720597,2.42774419883262,2.09286609243942,"combination3.13","combination3.13"
"291","combination3.14",0.0464646138612623,2.42838783084188,2.09194141986496,"combination3.14","combination3.14"
"292","combination3.15",0.0456456537821356,2.42794573388458,2.09023033841061,"combination3.15","combination3.15"
"293","combination3.16",0.0418957810025082,2.43382173038152,2.09907336705317,"combination3.16","combination3.16"
"294","combination3.17",0.0476367108792638,1.52224969832846,1.32156382521498,"combination3.17","combination3.17"
"295","combination3.18",0.0474649979006571,2.33170503079678,1.99294069617085,"combination3.18","combination3.18"
"296","combination3.19",0.0470315553266024,1.12454677674373,0.916805237217406,"combination3.19","combination3.19"
"297","combination3.20",0.047048207483123,2.35999420302243,2.02160052387383,"combination3.20","combination3.20"
"298","combination3.21",0.0467679842955698,2.41712742602669,2.08341128497923,"combination3.21","combination3.21"
"299","combination3.22",0.0480174771794566,2.42736778571288,2.09297192911256,"combination3.22","combination3.22"
"300","combination3.23",0.0391701582265709,2.40893471551061,2.07076350864396,"combination3.23","combination3.23"
"301","combination4.1",0.0480302635747934,2.42762607180629,2.09321974232867,"combination4.1","combination4.1"
