"","Year","TotalEmission","CummulativeEmission","ResultTotalGDP","CummulativeGDP","EmissionIntensity","CummulativeEmissionIntensity","ID"
"2419",2013,10421.9585836837,-64836.2047525719,35917.7204498947,197087.581971228,0.290162027354224,-0.000612482118109936,"combination2.97"
"2420",2014,-24187.57803059,-89023.7827831618,47040.2090959847,244127.791067123,-0.514189424227168,-0.000791200740998338,"combination2.97"
"2421",2015,5974.3963620374,-83049.3864211245,32758.9086720943,276886.699738622,0.182374706735169,-0.000760854244382464,"combination2.97"
"2422",2016,-28336.524457912,-111385.910879036,36052.2656505108,312938.965390086,-0.785984568420889,-0.000944358255404287,"combination2.97"
"2423",2017,-9923.42869169544,-121309.339570732,24929.7770040929,337868.742394924,-0.398055252963804,-0.00100803971118318,"combination2.97"
"2424",2018,-42760.1746121347,-164069.514182867,36052.2656503618,373921.008042812,-1.18606067720755,-0.00125222653055596,"combination2.97"
"2425",2019,-197453.584290581,-361523.098473447,24929.7770041823,398850.785048723,-7.92039111530982,-0.00228986557024058,"combination2.97"
"2426",2020,-335739.21898396,-697262.317457408,36052.2656505406,434903.050699711,-9.31256920822467,-0.00395602216016222,"combination2.97"
"2427",2021,-396839.29112801,-1094101.60858542,24042.0284852386,458945.079182863,-16.5060652586641,-0.00581235902916555,"combination2.97"
"2428",2022,-496009.972970378,-1590111.58155579,35164.5171314478,494109.596313,-14.105411176734,-0.00800242951658436,"combination2.97"
"2429",2023,-526991.450210107,-2117103.0317659,24042.0284848809,518151.624798298,-21.9195917907473,-0.010194076737471,"combination2.97"
"2430",2024,-595822.671009667,-2712925.70277557,32404.5860103369,550556.210809708,-18.3869860525175,-0.0125291243503232,"combination2.97"
"2431",2025,-609394.697297128,-3322320.4000727,21107.9513865709,571664.162193298,-28.8703856729948,-0.0147755335162071,"combination2.97"
"2432",2026,-665598.986746514,-3987919.38681921,32112.9001640677,603777.062360764,-20.7268413424483,-0.0170844804294024,"combination2.97"
"2433",2027,-655258.428773021,-4643177.81559223,20416.27933532,624193.341695786,-32.0948992718487,-0.0192194951378281,"combination2.97"
"2434",2028,-706929.061886275,-5350106.87747851,31538.7679825425,655732.109674931,-22.4146061215066,-0.0213837402771181,"combination2.97"
"2435",2029,-700806.974643616,-6050913.85212212,19925.0950651765,675657.204745293,-35.17207683834,-0.0233959601476953,"combination2.97"
"2436",2030,-733399.381149169,-6784313.23327129,29471.673083663,705128.877827644,-24.8848913011224,-0.0253714830483061,"combination2.97"
"2437",2010,-73947.8042729422,-73947.8042729422,60583.1085306257,60583.1085306257,-1.22060102339517,-0.00064097515126444,"combination2.98"
"2438",2011,17835.5533022238,-56112.2509707185,47091.0789705515,107674.187501222,0.378745904577325,-0.000514137344300045,"combination2.98"
"2439",2012,-17571.1374716666,-73683.388442385,52745.2894238085,160419.476925373,-0.33313188084878,-0.00066390946364038,"combination2.98"
"2440",2013,11319.9751580134,-62363.4132843716,36154.5225845575,196573.999510169,0.313099837829097,-0.000592816856458955,"combination2.98"
"2441",2014,-23198.2453428144,-85561.658627186,47277.0112306476,243851.010740757,-0.490687645833584,-0.000764821188270565,"combination2.98"
"2442",2015,7055.70721019991,-78505.9514169861,32995.7108067274,276846.721546888,0.213837102995864,-0.000727504744563706,"combination2.98"
"2443",2016,-27163.2644824237,-105669.21589941,36289.0677851737,313135.789333105,-0.748524724945443,-0.000903832836864626,"combination2.98"
"2444",2017,-8658.24681384396,-114327.462713254,25166.5791387558,338302.368472576,-0.344037493777234,-0.000960178662720079,"combination2.98"
"2445",2018,-41403.7893506,-155731.252063854,36289.0677850246,374591.436254978,-1.14094386760979,-0.0011969168859704,"combination2.98"
"2446",2019,-196005.326571573,-351736.578635426,25166.5791388452,399758.015395641,-7.78831820924894,-0.002227029975504,"combination2.98"
"2447",2020,-334199.111221212,-685935.689856638,36289.0677852035,436047.083181381,-9.20936060411777,-0.00388561975189727,"combination2.98"
"2448",2021,-395215.956436746,-1081151.64629338,24297.6345736384,460344.717752934,-16.2656144670779,-0.00573442585359818,"combination2.98"
"2449",2022,-494331.411677422,-1575483.05797081,35420.1232198477,495764.84097147,-13.9562307169057,-0.00791714720834291,"combination2.98"
"2450",2023,-525267.529123656,-2100750.58709446,24297.6345732808,520062.475545406,-21.6180520593257,-0.0101016771064902,"combination2.98"
"2451",2024,-594052.714610828,-2694803.30170529,32660.1920987666,552722.667644978,-18.1888922396529,-0.0124298395510803,"combination2.98"
"2452",2025,-607578.72196177,-3302382.02366706,21363.5574750304,574086.225117207,-28.4399600896014,-0.0146695979900731,"combination2.98"
"2453",2026,-663737.007802568,-3966119.03146963,32368.5062524676,606454.731372833,-20.5056422012668,-0.0169721298687753,"combination2.98"
"2454",2027,-653350.460579235,-4619469.49204886,20671.8854237199,627126.616796494,-31.6057508634191,-0.0191009655239105,"combination2.98"
"2455",2028,-704975.117881075,-5324444.60992994,31794.3740709424,658920.9908638,-22.1729516142721,-0.0212592669908805,"combination2.98"
"2456",2029,-698807.067415938,-6023251.67734588,20180.701153636,679101.692022324,-34.6274919833513,-0.0232657771533312,"combination2.98"
"2457",2030,-731353.522488613,-6754605.19983449,29727.2791720629,708828.971193314,-24.6021009274177,-0.0252358221479481,"combination2.98"
"2458",2010,-68748.0982430251,-68748.0982430251,56429.7564216107,56429.7564216107,-1.21829514430966,-0.000595940856819459,"combination2.99"
"2459",2011,18733.6919294335,-50014.4063135916,41740.452703923,98170.2091255784,0.448813817672677,-0.000460173702080985,"combination2.99"
"2460",2012,-18070.8658240736,-68085.2721376652,47263.0354809314,145433.244606853,-0.38234670372292,-0.000612036368234328,"combination2.99"
"2461",2013,10888.9903965453,-57196.2817411199,30672.2686416805,176105.513248801,0.355010922855189,-0.000542447887849684,"combination2.99"
"2462",2014,-23486.6728413561,-80682.9545824761,41794.7572877705,217900.270536542,-0.561952607587663,-0.000714916379384756,"combination2.99"
"2463",2015,6909.31954469811,-73773.6350377779,27513.4568638802,245413.727399707,0.251125097761478,-0.000677128673412491,"combination2.99"
"2464",2016,-27167.4531599283,-100941.088197706,30806.8138422966,276220.541243076,-0.881865073713934,-0.000852144387415876,"combination2.99"
"2465",2017,-8520.09261951968,-109461.180817226,19684.3251958787,295904.866439819,-0.432836408397861,-0.000906425849775294,"combination2.99"
"2466",2018,-41122.4703454431,-150583.651162669,30806.8138421476,326711.680279255,-1.33484983407088,-0.00114042792583496,"combination2.99"
"2467",2019,-195581.41939044,-346165.070553109,19684.3251959682,346396.005476952,-9.93589657980757,-0.0021672161351175,"combination2.99"
"2468",2020,-333632.511181266,-679797.581734375,30806.8138423264,377202.819319725,-10.8298285206917,-0.00382196637523552,"combination2.99"
"2469",2021,-394497.967687488,-1074295.54942186,18796.5766770244,395999.395994902,-20.9877561465591,-0.00566644405474415,"combination2.99"
"2470",2022,-493433.968662972,-1567729.51808483,29919.0653232336,425918.461316586,-16.4922922334675,-0.00784429752246829,"combination2.99"
"2471",2023,-524180.708751811,-2091910.22683665,18796.5766766667,444715.037993908,-27.8870305890597,-0.0100234574823451,"combination2.99"
"2472",2024,-595378.321480181,-2687288.54831683,29919.0653224587,474634.103317261,-19.8996297198249,-0.0123564042705026,"combination2.99"
"2473",2025,-606123.509455374,-3293412.0577722,18622.4306987524,493256.534013271,-32.5480341025503,-0.01459043079339,"combination2.99"
"2474",2026,-662210.232619969,-3955622.29039217,29627.3794761896,522883.91349268,-22.3512927679669,-0.0168873254633239,"combination2.99"
"2475",2027,-651752.098912576,-4607374.38930475,17930.7586474419,540814.672140121,-36.3482723585463,-0.0190106316383453,"combination2.99"
"2476",2028,-703305.149587953,-5310679.5388927,29053.2472946644,569867.91943121,-24.207454074062,-0.0211635227143891,"combination2.99"
"2477",2029,-697065.474889798,-6007745.0137825,17439.5743772984,587307.493813515,-39.9703260990813,-0.0231647513643238,"combination2.99"
"2478",2030,-729540.289826617,-6737285.30360911,26986.1523958445,614293.646207809,-27.0338757124545,-0.0251296520344699,"combination2.99"
"2479",2010,-93736.023737791,-93736.023737791,60967.2398173064,60967.2398173064,-1.53748183481291,-0.000806994251343625,"combination2.100"
"2480",2011,20263.2256451193,-73472.7980926717,46277.9360996187,107245.17591697,0.437859320292512,-0.000660513979746369,"combination2.100"
"2481",2012,-16798.580228406,-90271.3783210777,51800.5188766271,159045.69479394,-0.324293667181502,-0.000804127590684114,"combination2.100"
"2482",2013,11913.1479381807,-78358.230382897,35209.7520373762,194255.446831584,0.338347964664294,-0.000728478142783373,"combination2.100"
"2483",2014,-22702.2490600618,-101060.479442959,46332.2406834662,240587.68751502,-0.489988153501135,-0.000896822946484493,"combination2.100"
"2484",2015,7461.73588007223,-93598.7435628865,32050.940259546,272638.627773881,0.232808642106836,-0.000856620978614608,"combination2.100"
"2485",2016,-26839.933478036,-120438.677040922,35344.2972379923,307982.925012946,-0.759385122225183,-0.00103072496308071,"combination2.100"
"2486",2017,-8410.92494055722,-128849.60198148,24221.8085915744,332204.733605385,-0.347245950225326,-0.00108540948294827,"combination2.100"
"2487",2018,-41225.6300242981,-170075.232005778,35344.2972378433,367549.030840397,-1.1664011805604,-0.00132095916146718,"combination2.100"
"2488",2019,-195891.361185132,-365966.593190909,24221.8085916638,391770.839433908,-8.08739613492567,-0.00235028529761577,"combination2.100"
"2489",2020,-334144.130999385,-700110.724190295,35344.2972380221,427115.136672497,-9.45397580687855,-0.00400842423763725,"combination2.100"
"2490",2021,-395206.566919911,-1095317.29111021,23334.0600726902,450449.196743011,-16.9368967804473,-0.00585701527449678,"combination2.100"
"2491",2022,-494335.223241014,-1589652.51435122,34456.5487188995,484905.74546051,-14.3466261602071,-0.0080395929612006,"combination2.100"
"2492",2023,-525270.636766113,-2114923.15111733,23334.0600723624,508239.805533409,-22.5108975950679,-0.0102239854880444,"combination2.100"
"2493",2024,-594052.078635763,-2708975.2297531,31696.6175978184,539936.423131943,-18.7418129648209,-0.0125520047660029,"combination2.100"
"2494",2025,-607570.909944961,-3316546.13969806,20399.982974112,560336.406103611,-29.7829125992889,-0.0147916028003265,"combination2.100"
"2495",2026,-663718.860397128,-3980265.00009519,31404.9317515492,591741.3378582,-21.1342239380726,-0.0170939486963274,"combination2.100"
"2496",2027,-653319.070914242,-4633584.07100943,19708.3109228015,611449.6487813,-33.1494197282217,-0.0192225670468142,"combination2.100"
"2497",2028,-704927.811555196,-5338511.88256462,30830.799570024,642280.448347569,-22.8644025256023,-0.0213806162929039,"combination2.100"
"2498",2029,-696805.8911642,-6035317.77372882,19708.3109237552,661988.75927639,-35.3559416562844,-0.0233813371289471,"combination2.100"
"2499",2030,-731459.007618956,-6766776.78134778,29254.8889422417,691243.648217201,-25.0029664806825,-0.0253516197968315,"combination2.100"
"2500",2010,-75326.7543527801,-75326.7543527801,61904.8736296743,61904.8736296743,-1.21681460499213,-0.000652995428424563,"combination2.101"
"2501",2011,18680.9488102393,-56645.8055425407,47215.5699119866,109120.443541706,0.395652299549958,-0.000519451647924621,"combination2.101"
"2502",2012,-18373.8487991532,-75019.654341694,52747.1016174704,161867.545159519,-0.34833854819935,-0.000675318293531901,"combination2.101"
"2503",2013,10334.692897154,-64684.9614445399,36165.283706665,198032.828866482,0.285762804488919,-0.000611338348374929,"combination2.101"
"2504",2014,-24293.4167683646,-88978.3782129046,47287.7723527551,245320.601219177,-0.513735698673681,-0.00079085055957398,"combination2.101"
"2505",2015,5850.74785501231,-83127.6303578923,33006.4719288647,278327.073147416,0.177260625359226,-0.000761372389841336,"combination2.101"
"2506",2016,-28478.0121336309,-111605.642491523,36299.8289072812,314626.902055621,-0.784521938281607,-0.000945809185617819,"combination2.101"
"2507",2017,-10082.7830834044,-121688.425574928,25177.3402608633,339804.242317438,-0.400470541325507,-0.00101047822834893,"combination2.101"
"2508",2018,-42937.4215335501,-164625.847108478,36299.8289071321,376104.071221828,-1.18285465321061,-0.00125569839741463,"combination2.101"
"2509",2019,-197648.747928683,-362274.59503716,25177.3402609527,401281.41148448,-7.85026320811234,-0.00229440811563625,"combination2.101"
"2510",2020,-335952.321988923,-698226.917026084,36299.828907311,437581.240392447,-9.254928524505,-0.00396166487214455,"combination2.101"
"2511",2021,-397070.354713554,-1095297.27173964,24289.5917419791,461870.832132339,-16.3473457656889,-0.00581912413406005,"combination2.101"
"2512",2022,-496259.017008299,-1591556.28874794,35412.0803882182,497282.912518978,-14.0138340240922,-0.00801033254246331,"combination2.101"
"2513",2023,-527258.493300907,-2118814.78204884,24289.5917416513,521572.504261494,-21.7071780748285,-0.010203127060504,"combination2.101"
"2514",2024,-596107.730184123,-2714922.51223297,32652.1492671072,554224.653529167,-18.2563091117749,-0.0125393257213018,"combination2.101"
"2515",2025,-609715.682507347,-3324638.19474031,21355.5146434307,575580.168169975,-28.5507370198126,-0.0147869504475993,"combination2.101"
"2516",2026,-665920.129229156,-3990558.32396947,32360.4634208679,607940.631594181,-20.5782012627091,-0.0170970410641191,"combination2.101"
"2517",2027,-655597.634838933,-4646155.9588084,20663.8425921202,628604.474185944,-31.7268016302512,-0.0192331893284864,"combination2.101"
"2518",2028,-707286.344914129,-5353442.30372253,31786.3312393427,660390.805421829,-22.2512733409983,-0.0213985541599053,"combination2.101"
"2519",2029,-701182.347167324,-6054624.65088986,20172.6583219767,680563.463748932,-34.7590454354465,-0.0234118765646132,"combination2.101"
"2520",2030,-733792.85490516,-6788417.50579502,29719.2363404632,710282.700088501,-24.6908381661911,-0.0253884819465393,"combination2.101"
"2521",2010,-75905.7887418512,-75905.7887418512,59127.1267299056,59127.1267299056,-1.28377265968954,-0.000656881605558123,"combination2.102"
"2522",2011,19118.6323326146,-56787.1564092366,44437.823012203,103564.949742138,0.430233324601984,-0.000518930341540658,"combination2.102"
"2523",2012,-17921.9166149246,-74709.0730241612,49960.4057892263,153525.355531693,-0.35872239890392,-0.000670500264565513,"combination2.102"
"2524",2013,10801.93828425,-63907.1347399112,33369.6389499605,186894.994481921,0.323705578608389,-0.00060232994900894,"combination2.102"
"2525",2014,-23809.7305905977,-87716.8653305089,44492.1275960803,231387.122077942,-0.53514479700214,-0.000777756317144412,"combination2.102"
"2526",2015,6350.25683350861,-81366.6084970003,30210.8271721601,261597.949249506,0.210198045797319,-0.000744304174413207,"combination2.102"
"2527",2016,-27962.5165270977,-109329.125024098,33504.1841505766,295102.133401036,-0.834597744610846,-0.000924880176708942,"combination2.102"
"2528",2017,-9551.14881455246,-118880.27383865,22381.6955041885,317483.828906059,-0.426739288485318,-0.000985802618154952,"combination2.102"
"2529",2018,-42389.5074192546,-161269.781257905,33504.1841504276,350988.013053894,-1.26520040687854,-0.00122739109748027,"combination2.102"
"2530",2019,-197084.422778458,-358354.204036363,22381.6955042481,373369.708559752,-8.80560736522623,-0.00226258446807348,"combination2.102"
"2531",2020,-335371.46382263,-693725.667858994,33504.1841506064,406873.892710924,-10.0098382433395,-0.0039264403666458,"combination2.102"
"2532",2021,-396472.850067023,-1090198.51792602,21493.9469853044,428367.839694262,-18.4457908237187,-0.00578061413211722,"combination2.102"
"2533",2022,-495644.760252433,-1585843.27817845,32616.4356315136,460984.275324345,-15.1961656954798,-0.00796865200988484,"combination2.102"
"2534",2023,-526627.386067454,-2112470.6642459,21493.9469849467,482478.222310066,-24.5011949846288,-0.0101583903097768,"combination2.102"
"2535",2024,-595459.681197988,-2707930.34544389,29856.5045104027,512334.726820946,-19.944052090576,-0.0124916461663865,"combination2.102"
"2536",2025,-609032.712670706,-3316963.0581146,18559.8698866963,530894.59670496,-32.8144925793504,-0.0147363744907736,"combination2.102"
"2537",2026,-665237.942885522,-3982201.00100012,29564.8186641335,560459.415372372,-22.5009985835818,-0.0170437454937414,"combination2.102"
"2538",2027,-654898.265606251,-4637099.26660637,17868.1978353858,578327.613207817,-36.6516126382541,-0.0191772834987781,"combination2.102"
"2539",2028,-706569.723367907,-5343668.98997428,28990.6864826083,607318.299686909,-24.3723005245765,-0.0213401456687812,"combination2.102"
"2540",2029,-700448.40847693,-6044117.39845121,17377.0135652423,624695.313257217,-40.3089061217041,-0.0233510710758787,"combination2.102"
"2541",2030,-733041.538495289,-6777158.9369465,26923.5915837884,651618.904839516,-27.2267366786487,-0.0253253830276351,"combination2.102"
"2542",2010,-72820.1741502378,-72820.1741502378,60211.7291422188,60211.7291422188,-1.20940180904352,-0.000631392892064861,"combination2.103"
"2543",2011,18639.7229487458,-54180.451201492,45522.4254245162,105734.154566765,0.409462430327962,-0.000497620708729204,"combination2.103"
"2544",2012,-18398.1256793225,-72578.5768808145,51045.0082015395,156779.162768662,-0.360429478367047,-0.000653142795828607,"combination2.103"
"2545",2013,10328.2956192754,-62250.2812615391,34454.2413622737,191233.404131174,0.299768481641409,-0.000588707789380943,"combination2.103"
"2546",2014,-24280.9324449785,-86531.2137065176,45576.7300083637,236810.134139538,-0.532748453882557,-0.00076766235830375,"combination2.103"
"2547",2015,5881.37789140735,-80649.8358151102,31295.4295844734,268105.563723326,0.187930888615291,-0.000737540744219584,"combination2.103"
"2548",2016,-28429.1833373941,-109079.019152504,34588.7865628898,302694.350287318,-0.821919071537934,-0.000921258733342367,"combination2.103"
"2549",2017,-10015.7076894799,-119094.726841984,23466.297916472,326160.648204565,-0.426812432243498,-0.000985143449000359,"combination2.103"
"2550",2018,-42852.0564466948,-161946.783288679,34588.7865627408,360749.434764624,-1.23890025366936,-0.00122952302268992,"combination2.103"
"2551",2019,-197545.054384205,-359491.837672884,23466.2979165614,384215.732682943,-8.41824539544377,-0.00226734454886179,"combination2.103"
"2552",2020,-335830.26517518,-695322.102848063,34588.7865629196,418804.51924634,-9.70922366889856,-0.00393367361825642,"combination2.103"
"2553",2021,-397967.764628675,-1093289.86747674,23447.4939624965,442252.01320672,-16.9727206355277,-0.00579517144118241,"combination2.103"
"2554",2022,-496061.221964503,-1589351.08944124,34569.9826087058,476821.995814323,-14.3494784935061,-0.00798536858754917,"combination2.103"
"2555",2023,-527042.317760751,-2116393.40720199,23447.4939621687,500269.489777088,-22.4775542585108,-0.0101771342565983,"combination2.103"
"2556",2024,-595873.163609877,-2712266.57081187,31810.0514876246,532079.541265011,-18.7322288315596,-0.0125122925343945,"combination2.103"
"2557",2025,-609444.821569894,-3321711.39238176,20513.4168639183,552592.958126545,-29.7095713314277,-0.0147588049957927,"combination2.103"
"2558",2026,-665648.749427816,-3987360.14180958,31518.3656413555,584111.323771,-21.1193929597166,-0.0170678482351188,"combination2.103"
"2559",2027,-655307.836658852,-4642667.97846843,19821.7448126078,603933.068583488,-33.0600480862834,-0.0192029526864558,"combination2.103"
"2560",2028,-706978.121826135,-5349646.10029456,30944.2334598303,634877.3020401,-22.8468455275806,-0.0213672813577303,"combination2.103"
"2561",2029,-700855.693503348,-6050501.79379791,19330.5605424643,654207.862587452,-36.2563564550417,-0.0233795789076862,"combination2.103"
"2562",2030,-733447.765798682,-6783949.5595966,28877.1385609508,683085.00114727,-25.3989073138462,-0.0253551739794163,"combination2.103"
"2563",2010,-59412.6656660968,-59412.6656660968,50827.1296257228,50827.1296257228,-1.1689164055416,-0.000515739036676767,"combination2.104"
"2564",2011,2561.46680583805,-56851.1988602588,47260.314554289,98087.4441800714,0.0541991061632828,-0.000510857025581818,"combination2.104"
"2565",2012,-2903.05871219561,-59754.2575724544,41660.4086850435,139747.852865458,-0.0696838750225183,-0.000545839064768863,"combination2.104"
"2566",2013,-5275.5303208502,-65029.7878933046,36192.1304920614,175939.983357787,-0.145764569510694,-0.000594505836672643,"combination2.104"
"2567",2014,-9262.93305999413,-74292.7209532987,36192.1304918826,212132.11384964,-0.255937766970411,-0.000667964888859784,"combination2.104"
"2568",2015,-9245.08506075665,-83537.8060140554,33033.3187142313,245165.432563186,-0.279871518230886,-0.000736657269362617,"combination2.104"
"2569",2016,-13888.475617744,-97426.2816317994,25204.1870464087,270369.619610667,-0.551038428344111,-0.000828439555139171,"combination2.104"
"2570",2017,-24665.0367095973,-122091.318341397,25204.1870462596,295573.806657791,-0.978608699591351,-0.000978290043851748,"combination2.104"
"2571",2018,-28786.2029216113,-150877.521263008,25204.1870462596,320777.99370122,-1.14211987352646,-0.00114288111542715,"combination2.104"
"2572",2019,-211720.055632214,-362597.576895222,25204.187046349,345982.180749416,-8.40019379489896,-0.00225518373013683,"combination2.104"
"2573",2020,-322234.667191481,-684832.244086703,25204.1870464087,371186.367796421,-12.7849657121711,-0.00385254321915574,"combination2.104"
"2574",2021,-410635.473972663,-1095467.71805937,24316.4385273755,395502.806321621,-16.8871553089639,-0.00577331649804858,"combination2.104"
"2575",2022,-482968.457770873,-1578436.17583024,24316.4385273457,419819.244847775,-19.8618090074226,-0.00790415357063567,"combination2.104"
"2576",2023,-540323.895187393,-2118760.07101763,24316.4385270476,444135.683375359,-22.2205194476313,-0.0101511958343276,"combination2.104"
"2577",2024,-583236.42700902,-2701996.49802665,21556.5074062347,465692.19078207,-27.0561652691628,-0.0124354353883657,"combination2.104"
"2578",2025,-622271.316373631,-3324267.81440028,21382.3614287376,487074.552208424,-29.1020857751149,-0.0147292883285347,"combination2.104"
"2579",2026,-653459.153838402,-3977726.96823869,21264.8215599656,508339.373771667,-30.729585573793,-0.0169948122090386,"combination2.104"
"2580",2027,-667688.210466029,-4645415.17870471,20690.6893774867,529030.063148975,-32.2699837731136,-0.0191703132264601,"combination2.104"
"2581",2028,-695225.925578453,-5340641.10428317,20690.6893784404,549720.752523899,-33.6009068070431,-0.0212975770851448,"combination2.104"
"2582",2029,-712799.745920174,-6053440.85020334,20199.5051073432,569920.25763607,-35.2879806773606,-0.0233442248064761,"combination2.104"
"2583",2030,-722122.573636889,-6775563.42384023,18623.5944795609,588543.852114677,-38.7746079001779,-0.025288359200729,"combination2.104"
"2584",2010,-73436.2639672281,-73436.2639672281,58805.3410609066,58805.3410609066,-1.24880261966626,-0.000636067747202033,"combination2.105"
"2585",2011,18651.9182196539,-54784.3457475742,44116.037343204,102921.37840414,0.422792239351642,-0.000501735235842557,"combination2.105"
"2586",2012,-18385.7881659567,-73170.133913531,49638.6201202273,152559.998524725,-0.37039281352756,-0.000656726689944306,"combination2.105"
"2587",2013,10340.7656519879,-62829.3682615431,33047.8532809615,185607.851805925,0.312902794746582,-0.000591789736011095,"combination2.105"
"2588",2014,-24268.3386771362,-87097.7069386793,44170.3419270813,229778.193732977,-0.549426099467367,-0.000770269979407462,"combination2.105"
"2589",2015,5894.08748017438,-81203.619458505,29889.0415031612,259667.235235572,0.197198945959876,-0.00073970056371217,"combination2.105"
"2590",2016,-28416.3650546838,-109619.984513189,33182.3984815776,292849.633718133,-0.856368627797056,-0.000922996158765621,"combination2.105"
"2591",2017,-10002.7871556794,-119622.771668868,22059.9098351896,314909.543554068,-0.453437354477449,-0.000986482766514085,"combination2.105"
"2592",2018,-42839.0393837346,-162461.811052603,33182.3984814584,348091.942032814,-1.2910169651441,-0.00123048740207859,"combination2.105"
"2593",2019,-197531.94592406,-359993.756976663,22059.9098352492,370151.851869822,-8.95434058431314,-0.00226795605750479,"combination2.105"
"2594",2020,-335817.069890814,-695810.826867477,33182.3984816074,403334.250352144,-10.1203374456778,-0.00393395324170748,"combination2.105"
"2595",2021,-396916.625381541,-1092727.45224902,21172.1613163054,424506.411666393,-18.7470999985184,-0.00579014090916097,"combination2.105"
"2596",2022,-496086.786122916,-1588814.23837193,32294.6499625146,456801.061627388,-15.3612684050993,-0.0079800716729147,"combination2.105"
"2597",2023,-527067.739122387,-2115881.97749432,21172.1613159776,477973.222943783,-24.8943757444657,-0.0101715879700728,"combination2.105"
"2598",2024,-595898.43371015,-2711780.41120447,29534.7188414037,507507.941786289,-20.1762013347756,-0.0125065128289236,"combination2.105"
"2599",2025,-609469.932868201,-3321250.34407267,18238.0842176676,525746.026000977,-33.4174316553378,-0.0147528068268106,"combination2.105"
"2600",2026,-665673.695185568,-3986924.03925824,29243.0329951644,554989.058999538,-22.763497045455,-0.0170616456188627,"combination2.105"
"2601",2027,-655332.610908616,-4642256.65016686,17546.4121664166,572535.471165657,-37.3485248547224,-0.0191965587563043,"combination2.105"
"2602",2028,-707002.719282195,-5349259.36944905,28668.9008136392,601204.371975899,-24.6609635952921,-0.0213607084180818,"combination2.105"
"2603",2029,-700880.109506378,-6050139.47895543,17055.2278962731,618259.599877357,-41.0947372717038,-0.0233728384853281,"combination2.105"
"2604",2030,-733471.996255128,-6783611.47521056,26601.8059147596,644861.405791283,-27.572263274358,-0.0253482768722609,"combination2.105"
"2605",2010,-107417.714869675,-107417.714869675,86038.7604758143,86038.7604758143,-1.24848050199271,-0.000930347279435771,"combination2.106"
"2606",2011,19658.404635503,-87759.3102341723,71349.4567581266,157388.217233986,0.275522835473641,-0.00079694791447521,"combination2.106"
"2607",2012,-17375.3207214605,-105134.630955633,76872.039535135,234260.256769478,-0.226029136556458,-0.000952729892678264,"combination2.106"
"2608",2013,11354.1008863533,-93780.5300692795,60281.2726958692,294541.529465616,0.188352043322591,-0.000888458564541394,"combination2.106"
"2609",2014,-23253.1439947579,-117033.674064037,71403.7613419592,365945.290807486,-0.325657130069051,-0.00106749586401292,"combination2.106"
"2610",2015,6910.22885743249,-110123.445206605,57122.4609180391,423067.751724839,0.120972184082676,-0.00103738985940088,"combination2.106"
"2611",2016,-27400.1025699927,-137523.547776598,60415.8178965151,483483.569622397,-0.453525310489476,-0.0012210687602997,"combination2.106"
"2612",2017,-8987.14959763363,-146510.697374231,49293.3292500973,532776.898873329,-0.182319793253078,-0.00128487076315015,"combination2.106"
"2613",2018,-41824.7002812186,-188335.39765545,60415.8178963661,593192.716767073,-0.692280626788209,-0.00152913378852115,"combination2.106"
"2614",2019,-195946.992523249,-384282.390178699,49293.3292501569,642486.046018839,-3.97512189791128,-0.00256381945625667,"combination2.106"
"2615",2020,-333656.543932795,-717938.934111494,60415.8178965151,702901.863916159,-5.52266865780593,-0.00422430255393419,"combination2.106"
"2616",2021,-394472.783300689,-1112411.71741218,48405.5807312429,751307.444644928,-8.1493244651041,-0.00607392552636371,"combination2.106"
"2617",2022,-493259.143846957,-1605670.86125914,59528.0693774223,810835.514021397,-8.28616061306432,-0.00825594029685439,"combination2.106"
"2618",2023,-524053.036350323,-2129723.89760946,48405.5807309151,859241.094752789,-10.8262937545056,-0.0104391884888191,"combination2.106"
"2619",2024,-592697.022910425,-2722420.92051989,56768.138256371,916009.233009815,-10.4406633917382,-0.0127655690687373,"combination2.106"
"2620",2025,-606796.240822313,-3329217.1613422,45524.6853510141,961533.918357849,-13.3289496927582,-0.0150057482866235,"combination2.106"
"2621",2026,-662277.092738347,-3991494.25408055,56529.634128511,1018063.55248976,-11.7155736623515,-0.0173063130227372,"combination2.106"
"2622",2027,-651744.980621291,-4643239.23470184,44833.0132997632,1062896.5657897,-14.5371665353739,-0.0194328112699221,"combination2.106"
"2623",2028,-693941.045743356,-5337180.2804452,46305.5718454123,1109202.13763142,-14.9861240902073,-0.0215590100185933,"combination2.106"
"2624",2029,-697577.467840392,-6034757.74828559,34691.8989281058,1143894.03656483,-20.107791426639,-0.0235635080863109,"combination2.106"
"2625",2030,-731013.272608776,-6765771.02089436,45814.387574017,1189708.42413712,-15.9559760878122,-0.0255342064774701,"combination2.106"
"2626",2010,-102653.676343272,-102653.676343272,85781.5080608577,85781.5080608577,-1.19668770885264,-0.0008903203956225,"combination2.107"
"2627",2011,19536.3018500153,-83117.3744932571,71092.204343155,156873.712404072,0.274802308220962,-0.000757810817174659,"combination2.107"
"2628",2012,-17492.9157775091,-100610.290270766,76614.7871201634,233488.499524593,-0.228322970474003,-0.000914405610334942,"combination2.107"
"2629",2013,11240.7569225496,-89369.5333482167,60024.0202809274,293512.519805789,0.187270977017867,-0.000850876778925119,"combination2.107"
"2630",2014,-23362.4750588173,-112732.008407034,71146.5089269876,364659.028732657,-0.328371348238499,-0.00103059231419761,"combination2.107"
