,Year,TotalEmission,CummulativeEmission,ResultTotalGDP,CummulativeGDP,EmissionIntensity,CummulativeEmissionIntensity,ID,ScenarioName
1055,2014,-21687.5002,-135066.3917,75232.6835,385089.9016,-0.28827232,-0.001230879,combination2.32,
1056,2015,8447.48034,-126618.9113,60951.38308,446041.2847,0.138593743,-0.00119177,combination2.32,
1057,2016,-25884.01815,-152502.9295,64244.74006,510286.0247,-0.40289708,-0.001367037,combination2.32,
1058,2017,-7485.582518,-159988.512,53122.25141,563408.2762,-0.140912373,-0.001422947,combination2.32,
1059,2018,-40330.83737,-200319.3494,64244.74006,627653.0162,-0.627768707,-0.001659775,combination2.32,
1060,2019,-195028.4136,-395347.763,53122.25141,680775.2676,-3.671313027,-0.002690431,combination2.32,
1061,2020,-333313.5694,-728661.3324,64244.74006,745020.0077,-5.188184575,-0.004349945,combination2.32,
1062,2021,-394408.8758,-1123070.208,52234.50289,797254.5106,-7.550734743,-0.00619995,combination2.32,
1063,2022,-493570.836,-1616641.044,63356.99154,860611.5021,-7.79031365,-0.008383975,combination2.32,
1064,2023,-524539.9395,-2141180.984,52234.50289,912846.005,-10.04202032,-0.010569842,combination2.32,
1065,2024,-593354.7213,-2734535.705,60597.06042,973443.0654,-9.791807015,-0.012899354,combination2.32,
1066,2025,-606943.5641,-3341479.269,49300.42579,1022743.491,-12.31112215,-0.015140592,combination2.32,
1067,2026,-663090.4499,-4004569.719,60305.37457,1083048.866,-10.99554484,-0.017444456,combination2.32,
1068,2027,-652725.5029,-4657295.222,48608.75374,1131657.62,-13.42814725,-0.019574596,combination2.32,
1069,2028,-694985.1486,-5352280.37,50081.31229,1181738.932,-13.87713534,-0.021704408,combination2.32,
1070,2029,-696651.0968,-6048931.467,38958.82364,1220697.755,-17.88172824,-0.023706695,combination2.32,
1071,2030,-731337.4415,-6780268.909,48505.40166,1269203.157,-15.07744326,-0.025678527,combination2.32,
1072,2010,-117347.3017,-117347.3017,68799.43752,68799.43752,-1.705643329,-0.001007602,combination2.33,
1073,2011,18943.63035,-98403.67131,56479.93621,125279.3737,0.335404599,-0.00087501,combination2.33,
1074,2012,-15021.33608,-113425.0074,67461.84825,192741.222,-0.222664165,-0.001009998,combination2.33,
1075,2013,15153.33626,-98271.67113,56330.41067,249071.6327,0.269008091,-0.000917156,combination2.33,
1076,2014,-16317.11729,-114588.7884,67452.89932,316524.532,-0.241903869,-0.001047575,combination2.33,
1077,2015,14443.1468,-100145.6416,53171.5989,369696.1309,0.271632734,-0.000967461,combination2.33,
1078,2016,-24742.40812,-124888.0497,64294.08754,433990.2184,-0.384831779,-0.001135701,combination2.33,
1079,2017,-572.0106439,-125460.0604,53171.5989,487161.8173,-0.010757823,-0.00115124,combination2.33,
1080,2018,-33425.57257,-158885.633,64294.08754,551455.9048,-0.519885636,-0.001349898,combination2.33,
1081,2019,-188130.7637,-347016.3966,53171.5989,604627.5037,-3.538181427,-0.002344492,combination2.33,
1082,2020,-326423.5351,-673439.9317,64294.08754,668921.5913,-5.077038147,-0.003969963,combination2.33,
1083,2021,-387526.4577,-1060966.389,52283.85038,721205.4417,-7.411972434,-0.005787856,combination2.33,
1084,2022,-486696.0349,-1547662.424,63406.33902,784611.7807,-7.675826146,-0.007941616,combination2.33,
1085,2023,-517672.7559,-2065335.18,52283.85038,836895.6311,-9.901198022,-0.01009898,combination2.33,
1086,2024,-586495.8487,-2651831.029,60646.4079,897542.039,-9.670743396,-0.012401674,combination2.33,
1087,2025,-600092.3101,-3251923.339,49349.77328,946891.8122,-12.15998109,-0.014617694,combination2.33,
1088,2026,-656246.8148,-3908170.154,60354.72206,1007246.534,-10.87316439,-0.016897866,combination2.33,
1089,2027,-645889.4871,-4554059.641,48658.10123,1055904.636,-13.27403805,-0.019005765,combination2.33,
1090,2028,-688156.7525,-5242216.393,50130.65977,1106035.295,-13.72726303,-0.021114711,combination2.33,
1091,2029,-689831.0138,-5932047.407,39008.17113,1145043.466,-17.68426957,-0.02309744,combination2.33,
1092,2030,-724524.9789,-6656572.386,48554.74915,1193598.216,-14.92181489,-0.025050954,combination2.33,
1093,2010,-132350.0936,-132350.0936,89642.88157,89642.88157,-1.476414984,-0.001140611,combination2.34,
1094,2011,21365.84019,-110984.2534,74953.31636,164596.1979,0.285055301,-0.000994771,combination2.34,
1095,2012,-15729.60488,-126713.8583,80475.89914,245072.0971,-0.195457336,-0.001139179,combination2.34,
1096,2013,12946.86136,-113766.9969,63885.1323,308957.2294,0.202658442,-0.001064471,combination2.34,
1097,2014,-21704.77577,-135471.7727,75007.62095,383964.8503,-0.289367607,-0.001233892,combination2.34,
1098,2015,8422.086182,-127049.6865,60726.32052,444691.1708,0.138689223,-0.001194891,combination2.34,
1099,2016,-25917.50195,-152967.1884,64019.6775,508710.8483,-0.404836497,-0.001370309,combination2.34,
1100,2017,-7527.128861,-160494.3173,52897.18885,561608.0372,-0.142297332,-0.001426409,combination2.34,
1101,2018,-40381.11384,-200875.4311,64019.6775,625627.7147,-0.630760969,-0.001663467,combination2.34,
1102,2019,-195086.7034,-395962.1345,52897.18885,678524.9035,-3.688035368,-0.002694382,combination2.34,
1103,2020,-333379.8501,-729341.9847,64019.6775,742544.581,-5.207459068,-0.004354181,combination2.34,
1104,2021,-394483.1266,-1123825.111,52009.44034,794554.0214,-7.584836985,-0.006204493,combination2.34,
1105,2022,-493653.0373,-1617478.149,63131.92898,857685.9504,-7.819387833,-0.008388843,combination2.34,
1106,2023,-524630.073,-2142108.222,52009.44033,909695.3907,-10.08720858,-0.010575049,combination2.34,
1107,2024,-593453.4628,-2735561.684,60371.99786,970067.3886,-9.829945734,-0.012904914,combination2.34,
1108,2025,-607050.2046,-3342611.889,49075.36324,1019142.752,-12.36975469,-0.015146514,combination2.34,
1109,2026,-663204.9742,-4005816.863,60080.31201,1079223.064,-11.03864065,-0.017450745,combination2.34,
1110,2027,-652847.897,-4658664.76,48383.69119,1127606.755,-13.49313955,-0.019581258,combination2.34,
1111,2028,-695115.3992,-5353780.159,49856.24973,1177463.005,-13.94239244,-0.021711442,combination2.34,
1112,2029,-696789.8846,-6050570.044,38733.76108,1216196.766,-17.98921316,-0.023714103,combination2.34,
1113,2030,-731484.0619,-6782054.106,48280.3391,1264477.105,-15.15076479,-0.025686309,combination2.34,
1114,2010,-130610.556,-130610.556,88550.52038,88550.52038,-1.474983495,-0.001125648,combination2.35,
1115,2011,20468.02926,-110142.5268,75058.49082,163609.0112,0.272694389,-0.000987008,combination2.35,
1116,2012,-14996.55661,-125139.0834,80712.70127,244321.7125,-0.185801694,-0.001125925,combination2.35,
1117,2013,13844.87793,-111294.2054,64121.93443,308443.6469,0.215914851,-0.001044806,combination2.35,
1118,2014,-20715.44309,-132009.6485,75244.42308,383688.07,-0.275308684,-0.001207513,combination2.35,
1119,2015,9503.39703,-122506.2515,60963.12266,444651.1926,0.155887635,-0.001161541,combination2.35,
1120,2016,-24744.24198,-147250.4935,64256.47964,508907.6723,-0.385085553,-0.001329783,combination2.35,
1121,2017,-6261.946983,-153512.4405,53133.99099,562041.6633,-0.117851998,-0.001378548,combination2.35,
1122,2018,-39024.72857,-192537.169,64256.47963,626298.1429,-0.607327522,-0.001608158,combination2.35,
1123,2019,-193638.4457,-386175.6147,53133.99099,679432.1339,-3.644342201,-0.002631547,combination2.35,
1124,2020,-331839.7424,-718015.3571,64256.47964,743688.6135,-5.164300071,-0.004283779,combination2.35,
1125,2021,-392859.7919,-1110875.149,52265.04642,795953.66,-7.516683114,-0.00612656,combination2.35,
1126,2022,-491974.476,-1602849.625,63387.53507,859341.195,-7.761375726,-0.008303561,combination2.35,
1127,2023,-522906.1519,-2125755.777,52265.04642,911606.2414,-10.00489214,-0.010482649,combination2.35,
1128,2024,-591683.5064,-2717439.283,60627.60395,972233.8454,-9.759308762,-0.01280563,combination2.35,
1129,2025,-605234.2293,-3322673.513,49330.96932,1021564.815,-12.26884932,-0.015040578,combination2.35,
1130,2026,-661342.9953,-3984016.508,60335.9181,1081900.733,-10.96101652,-0.017338395,combination2.35,
1131,2027,-650939.9288,-4634956.437,48639.29727,1130540.03,-13.38300439,-0.019462728,combination2.35,
1132,2028,-693161.4552,-5328117.892,50111.85582,1180651.886,-13.83228467,-0.021586969,combination2.35,
1133,2029,-694789.9774,-6022907.869,38989.36717,1219641.253,-17.81998601,-0.02358392,combination2.35,
1134,2030,-729438.2033,-6752346.073,48535.94519,1268177.198,-15.02882452,-0.025550648,combination2.35,
1135,2010,-125410.85,-125410.85,84397.16827,84397.16827,-1.485960401,-0.001080614,combination2.36,
1136,2011,21366.16789,-104044.6821,69707.86455,154105.0328,0.306510148,-0.000933045,combination2.36,
1137,2012,-15496.28496,-119540.9671,75230.44733,229335.4802,-0.205984219,-0.001074052,combination2.36,
1138,2013,13413.89317,-106127.0739,58639.68049,287975.1606,0.22875113,-0.000994437,combination2.36,
1139,2014,-21003.87059,-127130.9445,69762.16914,357737.3298,-0.301078233,-0.001157608,combination2.36,
1140,2015,9357.009364,-117773.9351,55480.86871,413218.1985,0.168652899,-0.001111165,combination2.36,
1141,2016,-24748.43066,-142522.3658,58774.22569,471992.4242,-0.421076252,-0.001278095,combination2.36,
1142,2017,-6123.792789,-148646.1586,47651.73705,519644.1612,-0.128511428,-0.001324796,combination2.36,
1143,2018,-38743.40957,-187389.5681,58774.22569,578418.3869,-0.659190472,-0.001551669,combination2.36,
1144,2019,-193214.5385,-380604.1066,47651.73705,626070.124,-4.054721831,-0.002571733,combination2.36,
1145,2020,-331273.1423,-711877.2489,58774.22569,684844.3497,-5.636367616,-0.004220126,combination2.36,
1146,2021,-392141.8032,-1104019.052,46763.98853,731608.3382,-8.385550838,-0.006058578,combination2.36,
1147,2022,-491077.033,-1595096.085,57886.47717,789494.8154,-8.48344997,-0.008230711,combination2.36,
1148,2023,-521819.3316,-2116915.417,46763.98853,836258.8039,-11.15857197,-0.01040443,combination2.36,
1149,2024,-593009.1133,-2709924.53,57886.47717,894145.2811,-10.24434621,-0.012732194,combination2.36,
1150,2025,-603779.0168,-3313703.547,46589.84255,940735.1236,-12.95945605,-0.014961411,combination2.36,
1151,2026,-659816.2201,-3973519.767,57594.79133,998329.9149,-11.45617867,-0.01725359,combination2.36,
1152,2027,-649341.5671,-4622861.334,45898.1705,1044228.085,-14.147439,-0.019372394,combination2.36,
1153,2028,-691491.4869,-5314352.821,47370.72904,1091598.814,-14.59744236,-0.021491225,combination2.36,
1154,2029,-693048.3848,-6007401.206,36248.2404,1127847.055,-19.11950421,-0.023482895,combination2.36,
1155,2030,-727624.9706,-6735026.176,45794.81842,1173641.873,-15.88880567,-0.025444478,combination2.36,
1156,2010,-111337.1893,-111337.1893,90721.70964,90721.70964,-1.227238659,-0.000964835,combination2.37,
1157,2011,19789.03749,-91548.15181,76032.40592,166754.1156,0.260271094,-0.000831935,combination2.37,
1158,2012,-17261.03697,-108809.1888,81563.93763,248318.0532,-0.211625842,-0.000988307,combination2.37,
1159,2013,11451.01798,-97358.17081,64982.11972,313300.1729,0.176217982,-0.000924713,combination2.37,
1160,2014,-23174.67488,-120532.8457,76104.60836,389404.7813,-0.304510796,-0.00110451,combination2.37,
1161,2015,6970.913516,-113561.9322,61823.30794,451228.0892,0.112755428,-0.00107523,combination2.37,
1162,2016,-27357.32143,-140919.2536,65116.66492,516344.7541,-0.420127804,-0.001259793,combination2.37,
1163,2017,-8962.380048,-149881.6337,53994.17627,570338.9304,-0.165987902,-0.001324528,combination2.37,
1164,2018,-41818.04034,-191699.674,65116.66492,635455.5953,-0.642201814,-0.001569767,combination2.37,
1165,2019,-195958.5311,-387658.2051,53994.17627,689449.7716,-3.62925309,-0.002605464,combination2.37,
1166,2020,-333686.3614,-721344.5665,65116.66492,754566.4365,-5.124438757,-0.004266985,combination2.37,
1167,2021,-394520.9525,-1115865.519,53106.42775,807672.8642,-7.428873853,-0.006117669,combination2.37,
1168,2022,-493325.7306,-1609191.25,64228.9164,871901.7806,-7.680741919,-0.00830076,combination2.37,
1169,2023,-524138.1,-2133329.35,53106.42775,925008.2084,-9.8695793,-0.010485094,combination2.37,
1170,2024,-592800.6166,-2726129.966,61468.98528,986477.1937,-9.643897877,-0.012812567,combination2.37,
1171,2025,-606936.3063,-3333066.272,50225.53237,1036702.726,-12.08421848,-0.015053904,combination2.37,
1172,2026,-662417.8891,-3995484.162,61230.48115,1097933.207,-10.81843351,-0.017355557,combination2.37,
1173,2027,-651904.4386,-4647388.6,49533.86032,1147467.067,-13.16078405,-0.019483136,combination2.37,
1174,2028,-694119.1998,-5341507.8,51006.41886,1198473.486,-13.60846763,-0.021610404,combination2.37,
1175,2029,-697774.3488,-6039282.149,39392.74595,1237866.232,-17.7132701,-0.023615958,combination2.37,
1176,2030,-730293.2687,-6769575.417,48939.32397,1286805.556,-14.92242249,-0.025585024,combination2.37,
1177,2010,-106573.1508,-106573.1508,90464.45722,90464.45722,-1.178066547,-0.000924808,combination2.38,
1178,2011,19666.93471,-86906.21607,75775.15351,166239.6107,0.259543317,-0.000792798,combination2.38,
1179,2012,-17378.63203,-104284.8481,81306.68521,247546.2959,-0.213741736,-0.000949983,combination2.38,
1180,2013,11337.67401,-92947.17409,64724.8673,312271.1632,0.175167204,-0.000887131,combination2.38,
1181,2014,-23284.00595,-116231.18,75847.35595,388118.5192,-0.306985071,-0.001067606,combination2.38,
1182,2015,6865.374166,-109365.8059,61566.05552,449684.5747,0.111512328,-0.001038946,combination2.38,
1183,2016,-27459.27457,-136825.0804,64859.4125,514543.9872,-0.42336607,-0.001224074,combination2.38,
1184,2017,-9060.937976,-145886.0184,53736.92385,568280.9111,-0.168616611,-0.001289327,combination2.38,
