"","Year","TotalEmission","CummulativeEmission","ResultTotalGDP","CummulativeGDP","EmissionIntensity","CummulativeEmissionIntensity","ID","Category","ScenarioName"
"612",2012,762379.649223357,32224574.4968627,131790736.018194,376505528.058893,0.00578477419777147,0.269210803393088,"combination2.10","Q3","combination2.10"
"613",2013,598682.573049982,32823257.0699127,138643753.380217,515149281.43911,0.0043181359307848,0.273513949978656,"combination2.10","Q3","combination2.10"
"614",2014,581746.679315725,33405003.7492284,145995666.160969,661144947.600079,0.00398468457737859,0.277481642623304,"combination2.10","Q3","combination2.10"
"615",2015,621365.131438221,34026368.8806667,153836525.786543,814981473.386621,0.0040391261325051,0.281508142198205,"combination2.10","Q3","combination2.10"
"616",2016,585191.434708711,34611560.3153754,162258047.896561,977239521.283183,0.00360654797894382,0.285100222358636,"combination2.10","Q3","combination2.10"
"617",2017,604516.15194809,35216076.4673235,171256975.463108,1148496496.74629,0.00352987754404383,0.288618803807955,"combination2.10","Q3","combination2.10"
"618",2018,558658.419311077,35774734.8866345,180925984.941184,1329422481.68747,0.00308777326536422,0.291693644769075,"combination2.10","Q3","combination2.10"
"619",2019,383072.842975876,36157807.7296104,191272907.562585,1520695389.25006,0.00200275537114703,0.293686035059786,"combination2.10","Q3","combination2.10"
"620",2020,216893.367718105,36374701.0973285,202399060.673712,1723094449.92377,0.00107161252130394,0.294745637443309,"combination2.10","Q3","combination2.10"
"621",2021,177460.398896161,36552161.4962247,214320806.310245,1937415256.23402,0.000828012930481762,0.295564406539631,"combination2.10","Q3","combination2.10"
"622",2022,98210.6967325918,36650372.1929573,227151506.096874,2164566762.33089,0.000432357673607973,0.29598618430693,"combination2.10","Q3","combination2.10"
"623",2023,87813.6741782296,36738185.8671355,240918720.62154,2405485482.95243,0.000364495021190887,0.296342469321511,"combination2.10","Q3","combination2.10"
"624",2024,40281.940453859,36778467.8075894,255743491.607088,2661228974.55952,0.000157509151848706,0.296491036322573,"combination2.10","Q3","combination2.10"
"625",2025,48767.0730249267,36827234.8806143,271672941.225985,2932901915.7855,0.000179506552271471,0.296663714394521,"combination2.10","Q3","combination2.10"
"626",2026,15589.0831831452,36842823.9637974,288842887.53342,3221744803.31892,5.39708050846204e-05,0.296709873084626,"combination2.10","Q3","combination2.10"
"627",2027,49885.9791298117,36892709.9429272,307310471.857816,3529055275.17674,0.000162330879348923,0.296866308559114,"combination2.10","Q3","combination2.10"
"628",2028,32592.8877815343,36925302.8307088,327222758.988767,3856278034.1655,9.9604587047239e-05,0.296960228581503,"combination2.10","Q3","combination2.10"
"629",2029,55056.6705493517,36980359.5012581,348674571.927141,4204952606.09265,0.000157902740785056,0.297114035653465,"combination2.10","Q3","combination2.10"
"630",2030,49754.4379650597,37030113.9392232,371832034.274546,4576784640.36719,0.000133808906653596,0.297243089711092,"combination2.10","Q3","combination2.10"
"631",2010,30794491.5300171,30794491.5300171,119378076.016447,119378076.016447,0.257957679982833,0.258121964335836,"combination2.11","Q3","combination2.11"
"632",2011,657243.457534663,31451734.9875518,125375865.634836,244753941.651283,0.00524218480332508,0.263342363138335,"combination2.11","Q3","combination2.11"
"633",2012,761605.30865377,32213340.2962055,131803666.462274,376557608.113558,0.00577833173458617,0.26909900543559,"combination2.11","Q3","combination2.11"
"634",2013,596403.374075689,32809743.6702812,138651224.495033,515208832.608591,0.00430146488967398,0.273383518476534,"combination2.11","Q3","combination2.11"
"635",2014,576280.252220227,33386023.9225014,146003137.275785,661211969.884376,0.00394704020045606,0.27731169194444,"combination2.11","Q3","combination2.11"
"636",2015,615259.178295422,34001283.1007969,153843996.901359,815055966.785734,0.00399924072883982,0.281296548628692,"combination2.11","Q3","combination2.11"
"637",2016,583925.25046903,34585208.3512659,162257689.879709,977313656.665444,0.00359875239750996,0.284880909538999,"combination2.11","Q3","combination2.11"
"638",2017,597463.676470331,35182672.0277362,171256617.446256,1148570274.1117,0.00348870417610478,0.288358379447213,"combination2.11","Q3","combination2.11"
"639",2018,551598.496566276,35734270.5243025,180925626.924332,1329495901.03603,0.00304875824361228,0.291394262406682,"combination2.11","Q3","combination2.11"
"640",2019,376578.65050132,36110849.1748038,191272549.545733,1520768450.58176,0.00196880656108618,0.293352762972299,"combination2.11","Q3","combination2.11"
"641",2020,210970.377415547,36321819.5522194,202398702.65686,1723167153.23862,0.00104235044319044,0.294383159882264,"combination2.11","Q3","combination2.11"
"642",2021,171816.814844196,36493636.3670636,214320448.293393,1937487601.53202,0.000801681856362056,0.295175653659823,"combination2.11","Q3","combination2.11"
"643",2022,92947.4149933439,36586583.7820569,227151148.080022,2164638749.61204,0.000409187520199545,0.295574313687551,"combination2.11","Q3","combination2.11"
"644",2023,82734.3226452321,36669318.1047021,240918362.604688,2405557112.21672,0.000343412273563336,0.295909566626552,"combination2.11","Q3","combination2.11"
"645",2024,35385.800669305,36704703.9053714,255743133.590236,2661300245.80696,0.000138364616764264,0.29603903656296,"combination2.11","Q3","combination2.11"
"646",2025,43340.7011176776,36748044.6064891,271672636.390851,2932972882.19781,0.000159532817487456,0.296191778676252,"combination2.11","Q3","combination2.11"
"647",2026,10883.3643001448,36758927.9707893,288842582.698286,3221815464.8961,3.76792237435198e-05,0.296221681249332,"combination2.11","Q3","combination2.11"
"648",2027,45369.2556332052,36804297.2264225,307310167.022682,3529125631.91878,0.000147633435212238,0.29636345319245,"combination2.11","Q3","combination2.11"
"649",2028,28164.2279379908,36832461.4543605,327222454.153633,3856348086.07241,8.60705846450485e-05,0.296443871073174,"combination2.11","Q3","combination2.11"
"650",2029,50619.9549697433,36883081.4093302,348674267.092007,4205022353.16442,0.000145178350533066,0.296584984007469,"combination2.11","Q3","combination2.11"
"651",2030,45405.7735396381,36928487.1828698,371831729.439413,4576854082.60384,0.000122113767988799,0.296702371006843,"combination2.11","Q3","combination2.11"
"652",2010,30799255.5685435,30799255.5685435,119377818.764032,119377818.764032,0.257998143100794,0.258161991219649,"combination2.12","Q3","combination2.12"
"653",2011,657121.354749176,31456376.9232927,125375608.382421,244753427.146453,0.00524122166366542,0.263381500235635,"combination2.12","Q3","combination2.12"
"654",2012,761487.713597721,32217864.6368904,131803409.209859,376556836.356313,0.00577745081225684,0.269137329717933,"combination2.12","Q3","combination2.12"
"655",2013,596290.030111886,32814154.6670023,138650967.242618,515207803.598931,0.004300655393687,0.27342110026215,"combination2.12","Q3","combination2.12"
"656",2014,576170.921156168,33390325.5881584,146002880.02337,661210683.622301,0.00394629832688193,0.277348595494256,"combination2.12","Q3","combination2.12"
"657",2015,615153.638944861,34005479.2271033,153843739.648944,815054423.271244,0.00399856139969413,0.281332832685102,"combination2.12","Q3","combination2.12"
"658",2016,583823.297336179,34589302.5244395,162257432.627294,977311855.898539,0.00359812976134797,0.284916627813352,"combination2.12","Q3","combination2.12"
"659",2017,597365.118542315,35186667.6429818,171256360.193841,1148568216.09238,0.00348813391728151,0.28839358106128,"combination2.12","Q3","combination2.12"
"660",2018,551503.15618429,35738170.7991661,180925369.671917,1329493585.76429,0.00304823561883203,0.291428992292709,"combination2.12","Q3","combination2.12"
"661",2019,417899.743337726,36156070.5425038,191272292.293318,1520765878.05761,0.00218484202979527,0.293603637672485,"combination2.12","Q3","combination2.12"
"662",2020,276800.059526023,36432870.6020298,202398445.404445,1723164323.46206,0.00136759973117829,0.294959434552729,"combination2.12","Q3","combination2.12"
"663",2021,257874.254785551,36690744.8568154,214320191.040978,1937484514.50304,0.00120321960116322,0.296153608676203,"combination2.12","Q3","combination2.12"
"664",2022,194640.575039998,36885385.4318554,227150890.827607,2164635405.33064,0.000856877885580107,0.297000126301762,"combination2.12","Q3","combination2.12"
"665",2023,197355.352019688,37082740.7838751,240918105.352273,2405553510.68292,0.00081918024272652,0.297811290091734,"combination2.12","Q3","combination2.12"
"666",2024,160212.910892569,37242953.6947676,255742876.337821,2661296387.02074,0.000626460893796067,0.298429009358054,"combination2.12","Q3","combination2.12"
"667",2025,176874.886317067,37419828.5810847,271672325.956718,2932968712.97745,0.000651059638460363,0.299073409694396,"combination2.12","Q3","combination2.12"
"668",2026,150472.042082772,37570300.6231675,288842272.264153,3221810985.24161,0.000520948824087499,0.299586722378882,"combination2.12","Q3","combination2.12"
"669",2027,190046.974219779,37760347.5973873,307309856.588549,3529120841.83016,0.000618421342971204,0.300199393618085,"combination2.12","Q3","combination2.12"
"670",2028,176973.014874533,37937320.6122618,327222143.7195,3856342985.54965,0.000540834470622614,0.300734679556177,"combination2.12","Q3","combination2.12"
"671",2029,203040.042173248,38140360.654435,348673956.657874,4205016942.20753,0.000582320641666034,0.30131301525535,"combination2.12","Q3","combination2.12"
"672",2030,200288.360829057,38340649.0152641,371831419.005279,4576848361.21281,0.000538653676348457,0.301847026092648,"combination2.12","Q3","combination2.12"
"673",2010,30829943.3645423,30829943.3645423,119376486.574199,119376486.574199,0.258258089589358,0.258419709940968,"combination2.13","Q3","combination2.13"
"674",2011,656323.104295178,31486266.4688375,125374276.192587,244750762.766786,0.00523491041565019,0.263633286926524,"combination2.13","Q3","combination2.13"
"675",2012,760717.717421982,32246984.1862594,131802077.020026,376552839.786812,0.00577166714380685,0.269383684818805,"combination2.13","Q3","combination2.13"
"676",2013,595546.701935519,32842530.888195,138649635.052785,515202474.839597,0.0042953355175352,0.273662482036972,"combination2.13","Q3","combination2.13"
"677",2014,575452.787987842,33417983.6761828,146001547.833536,661204022.673133,0.00394141566666091,0.277585423721762,"combination2.13","Q3","combination2.13"
"678",2015,614459.332320021,34032443.0085028,153842407.45911,815046430.132243,0.00399408292205345,0.281565492001852,"combination2.13","Q3","combination2.13"
"679",2016,583151.545225265,34615594.5537281,162256100.43746,977302530.569704,0.00359401923042046,0.285145470743947,"combination2.13","Q3","combination2.13"
"680",2017,596714.737912044,35212309.2916401,171255028.004007,1148557558.57371,0.00348436331982079,0.288618930767582,"combination2.13","Q3","combination2.13"
"681",2018,550873.046152121,35763182.3377923,180924037.482083,1329481596.05579,0.00304477533123079,0.291651145070469,"combination2.13","Q3","combination2.13"
"682",2019,480723.287448577,36243905.6252408,191270960.103484,1520752556.15928,0.00251331036968962,0.294154597998716,"combination2.13","Q3","combination2.13"
"683",2020,377760.275754874,36621665.9009957,202397113.214611,1723149669.37389,0.00186643114496557,0.296009619473985,"combination2.13","Q3","combination2.13"
"684",2021,389041.364567137,37010707.2655628,214318858.851145,1937468528.22503,0.00181524559552338,0.297816187895439,"combination2.13","Q3","combination2.13"
"685",2022,350777.244941704,37361484.5105045,227149558.637774,2164618086.86281,0.00154425677533926,0.299350482228489,"combination2.13","Q3","combination2.13"
"686",2023,372553.42780957,37734037.9383141,240916773.162439,2405534860.02524,0.00154639887841422,0.30088921483595,"combination2.13","Q3","combination2.13"
"687",2024,350830.514334712,38084868.4526488,255741544.147987,2661276404.17323,0.00137181667336653,0.30225264737641,"combination2.13","Q3","combination2.13"
"688",2025,380535.382130047,38465403.8347789,271670993.766885,2932947397.94011,0.00140072142724437,0.303647014552474,"combination2.13","Q3","combination2.13"
"689",2026,364110.786990849,38829514.6217697,288840940.074319,3221788338.01444,0.00126059272240688,0.30490028431634,"combination2.13","Q3","combination2.13"
"690",2027,403097.743255585,39232612.3650253,307309098.530897,3529097436.54533,0.00131170129743184,0.306206429607329,"combination2.13","Q3","combination2.13"
"691",2028,405000.030508062,39637612.3955334,327221385.661848,3856318822.20718,0.00123769425916004,0.307438761087509,"combination2.13","Q3","combination2.13"
"692",2029,436173.826879086,40073786.2224125,348673198.600222,4204992020.80741,0.00125095312352697,0.308685876990035,"combination2.13","Q3","combination2.13"
"693",2030,437684.670993377,40511470.8934058,371830660.947627,4576822681.75503,0.00117710753028789,0.309858493443729,"combination2.13","Q3","combination2.13"
"694",2010,30792310.6039773,30792310.6039773,119378159.623257,119378159.623257,0.25793923026753,0.258103652299945,"combination2.14","Q3","combination2.14"
"695",2011,657303.661591041,31449614.2655684,125375949.241646,244754108.864903,0.00524266149581986,0.26332450405593,"combination2.14","Q3","combination2.14"
"696",2012,761671.380426851,32211285.6459952,131803750.069084,376557858.933988,0.00577882935825138,0.269081621973965,"combination2.14","Q3","combination2.14"
"697",2013,596476.098148799,32807761.744144,138651308.101843,515209167.035831,0.00430198680643295,0.273366635279174,"combination2.14","Q3","combination2.14"
"698",2014,576359.020831716,33384120.7649757,146003220.882595,661212387.918425,0.00394757743937158,0.27729532545886,"combination2.14","Q3","combination2.14"
"699",2015,615344.070821478,33999464.8357972,153844080.508169,815056468.426594,0.00399979036430202,0.281280712464694,"combination2.14","Q3","combination2.14"
"700",2016,584016.340875078,34583481.1766723,162257773.486519,977314241.913113,0.00359931193634677,0.284865614580046,"combination2.14","Q3","combination2.14"
"701",2017,597561.033731153,35181042.2104034,171256701.053066,1148570942.96618,0.0034892709602411,0.288343633973449,"combination2.14","Q3","combination2.14"
"702",2018,551702.878039802,35732745.0884432,180925710.531142,1329496653.49732,0.0030493337647821,0.29138007605888,"combination2.14","Q3","combination2.14"
"703",2019,376116.903276706,36108861.9917199,191272633.152543,1520769286.64986,0.00196639162162183,0.29333614496542,"combination2.14","Q3","combination2.14"
"704",2020,209937.052645885,36318799.0443658,202398786.26367,1723168072.91353,0.00103724462246723,0.294361418996607,"combination2.14","Q3","combination2.14"
"705",2021,170503.730034025,36489302.7743998,214320531.900203,1937488604.81374,0.000795554809995615,0.295147769669281,"combination2.14","Q3","combination2.14"
"706",2022,91253.6942846384,36580556.4686845,227151231.686832,2164639836.50057,0.00040173101244922,0.295538957315993,"combination2.14","Q3","combination2.14"
"707",2023,80856.357057821,36661412.8257423,240918446.211498,2405558282.71206,0.000335617128241142,0.295866400478587,"combination2.14","Q3","combination2.14"
"708",2024,33324.3263483737,36694737.1520907,255743217.197046,2661301499.90911,0.000130303852096683,0.295987795558485,"combination2.14","Q3","combination2.14"
"709",2025,41809.1784981135,36736546.3305888,271672666.815943,2932974166.72505,0.000153895417555713,0.296134895096054,"combination2.14","Q3","combination2.14"
"710",2026,8630.92373925634,36745177.254328,288842613.123378,3221816779.84843,2.98810609900198e-05,0.296156993976046,"combination2.14","Q3","combination2.14"
"711",2027,42927.5692778062,36788104.8236059,307310197.447774,3529126977.29621,0.000139688072944932,0.296290815661986,"combination2.14","Q3","combination2.14"
"712",2028,25634.2411017641,36813739.0647076,327222484.578725,3856349461.87493,7.83388743434497e-05,0.296363497243091,"combination2.14","Q3","combination2.14"
"713",2029,48097.7997537199,36861836.8644613,348674297.517099,4205023759.39203,0.00013794478140839,0.296497372633788,"combination2.14","Q3","combination2.14"
"714",2030,42795.3549477644,36904632.2194091,371831759.864504,4576855519.25653,0.000115093328669286,0.296607735318705,"combination2.14","Q3","combination2.14"
"715",2010,30806927.2402591,30806927.2402591,119357091.378142,119357091.378142,0.258107221653532,0.25823350272422,"combination2.15","Q3","combination2.15"
"716",2011,654888.878924227,31461816.1191833,125357250.798934,244714342.177077,0.00522418029073269,0.263441240357978,"combination2.15","Q3","combination2.15"
"717",2012,762379.398406585,32224195.5175899,131790510.955637,376504853.132715,0.00578478217345414,0.269207845939325,"combination2.15","Q3","combination2.15"
"718",2013,598673.446906735,32822868.9644966,138643528.317661,515148381.450376,0.00431807711597652,0.273510992601333,"combination2.15","Q3","combination2.15"
"719",2014,581729.403738488,33404598.3682351,145995441.098413,661143822.548789,0.00398457239049235,0.277478628957416,"combination2.15","Q3","combination2.15"
"720",2015,621339.73728038,34025938.1055155,153836300.723987,814980123.272775,0.00403896696914981,0.281505021838368,"combination2.15","Q3","combination2.15"
"721",2016,585157.95090002,34611096.0564155,162257822.834005,977237946.106781,0.0036063466197168,0.28509695050335,"combination2.15","Q3","combination2.15"
"722",2017,604474.605604918,35215570.6620205,171256750.400552,1148494696.50733,0.00352963958612501,0.288615340911943,"combination2.15","Q3","combination2.15"
"723",2018,558608.142847142,35774178.8048676,180925759.878628,1329420456.38596,0.00308749922190117,0.29168995237272,"combination2.15","Q3","combination2.15"
"724",2019,383014.553209853,36157193.3580775,191272682.500029,1520693138.88599,0.00200245298075848,0.293682083330552,"combination2.15","Q3","combination2.15"
"725",2020,216827.086960193,36374020.4450376,202398835.611156,1723091974.49715,0.00107128623692656,0.294741400808425,"combination2.15","Q3","combination2.15"
"726",2021,177386.148047616,36551406.5930853,214320581.247689,1937412555.74483,0.000827667352407053,0.295559863377088,"combination2.15","Q3","combination2.15"
"727",2022,98128.4953766223,36649535.0884619,227151281.034318,2164563836.77915,0.000431996222648628,0.295981316647371,"combination2.15","Q3","combination2.15"
"728",2023,87723.5406468026,36737258.6291087,240918495.558984,2405482332.33813,0.00036412123711492,0.296337262561314,"combination2.15","Q3","combination2.15"
"729",2024,40183.1989149265,36777441.8280236,255743266.544532,2661225598.88267,0.000157123194122999,0.296485476238168,"combination2.15","Q3","combination2.15"
"730",2025,48660.432553485,36826102.2605771,271672716.163429,2932898315.04609,0.000179114168108853,0.296657792458795,"combination2.15","Q3","combination2.15"
"731",2026,15474.5588501468,36841576.8194272,288842662.470864,3221740977.51696,5.35743533097635e-05,0.296703583338645,"combination2.15","Q3","combination2.15"
"732",2027,49763.5850367863,36891340.404464,307310246.79526,3529051224.31222,0.000161932722894009,0.296859647373023,"combination2.15","Q3","combination2.15"
"733",2028,32462.6371322423,36923803.0415963,327222533.926211,3856273758.23843,9.92066064116559e-05,0.296953194427728,"combination2.15","Q3","combination2.15"
"734",2029,54917.8827176951,36978720.924314,348674346.864585,4204948105.10302,0.000157504798421616,0.297106626904443,"combination2.15","Q3","combination2.15"
"735",2030,49607.8175393976,37028328.7418534,371831809.21199,4576779914.31501,0.000133414668434445,0.297235308536203,"combination2.15","Q3","combination2.15"
"736",2010,30796231.0675641,30796231.0675641,119376983.655259,119376983.655259,0.257974612229261,0.258136927517841,"combination2.16","Q3","combination2.16"
"737",2011,656345.646613197,31452576.7141773,125375970.809294,244752954.464553,0.00523501945689056,0.263350126417489,"combination2.16","Q3","combination2.16"
"738",2012,762338.356922052,32214915.0710994,131803903.264409,376556857.728962,0.00578388301136076,0.269112260238242,"combination2.16","Q3","combination2.16"
"739",2013,597301.390650019,32812216.4617494,138651461.297168,515208319.02613,0.00430793433449533,0.273403183738185,"combination2.16","Q3","combination2.16"
"740",2014,577269.584908003,33389486.0466574,146003374.077919,661211693.104049,0.00395380989346126,0.277338071497168,"combination2.16","Q3","combination2.16"
"741",2015,616340.489143585,34005826.535801,153844233.703494,815055926.807542,0.00400626318131278,0.28132989812851,"combination2.16","Q3","combination2.16"
"742",2016,585098.510444518,34590925.0462455,162257926.681843,977313853.489387,0.00360597797845515,0.284921434957538,"combination2.16","Q3","combination2.16"
"743",2017,598728.858348182,35189653.9045937,171256854.24839,1148570707.73778,0.00349608697985185,0.288406240495676,"combination2.16","Q3","combination2.16"
"744",2018,552954.881827811,35742608.7864215,180925863.726466,1329496571.46424,0.00305625116519437,0.291449572051268,"combination2.16","Q3","combination2.16"
"745",2019,378026.908220328,36120635.6946418,191272786.347867,1520769357.81211,0.00197637581089456,0.293415598567036,"combination2.16","Q3","combination2.16"
"746",2020,212510.485178296,36333146.1798201,202398939.458995,1723168297.27111,0.0010499584916123,0.294453562290529,"combination2.16","Q3","combination2.16"
"747",2021,173440.149535459,36506586.3293556,214320703.899482,1937489001.17059,0.000809255225369194,0.29525358683539,"combination2.16","Q3","combination2.16"
"748",2022,94625.9762862995,36601212.3056419,227151403.68611,2164640404.8567,0.000416576674195061,0.295659595995793,"combination2.16","Q3","combination2.16"
"749",2023,84458.2437316831,36685670.5493736,240918618.210776,2405559023.06747,0.000350567525079327,0.296001966257533,"combination2.16","Q3","combination2.16"
"750",2024,37155.7570681442,36722826.3064417,255743389.196324,2661302412.2638,0.000145285307999188,0.296138321362203,"combination2.16","Q3","combination2.16"
"751",2025,45156.6764530353,36767982.9828948,271672891.99694,2932975304.26073,0.000166217086000409,0.296297714202386,"combination2.16","Q3","combination2.16"
"752",2026,12745.3432440907,36780728.3261389,288842838.304375,3221818142.56511,4.41255297133591e-05,0.29633403180996,"combination2.16","Q3","combination2.16"
"753",2027,47277.2238269914,36828005.5499658,307310422.628771,3529128565.19388,0.000153841914708184,0.296481982806367,"combination2.16","Q3","combination2.16"
"754",2028,30118.1719431914,36858123.721909,327222709.759722,3856351274.9536,9.2041814473412e-05,0.296568344359411,"combination2.16","Q3","combination2.16"
"755",2029,52619.8621974215,36910743.5841065,348674522.698096,4205025797.6517,0.000150913986460041,0.296715167001833,"combination2.16","Q3","combination2.16"
"756",2030,47451.6322001945,36958195.2163066,371831985.045501,4576857782.6972,0.000127615789143013,0.296838031907201,"combination2.16","Q3","combination2.16"
"757",2010,30800995.1060906,30800995.1060906,119376726.402844,119376726.402844,0.258015075753969,0.258176954401654,"combination2.17","Q3","combination2.17"
"758",2011,656223.54382771,31457218.6499183,125375713.556879,244752439.959723,0.00523405630333662,0.26338926351479,"combination2.17","Q3","combination2.17"
"759",2012,762220.761866003,32219439.4117843,131803646.011994,376556085.971717,0.00578300210144902,0.269150584520585,"combination2.17","Q3","combination2.17"
"760",2013,597188.046686215,32816627.4584705,138651204.044753,515207290.01647,0.00430712485189425,0.273440765523801,"combination2.17","Q3","combination2.17"
"761",2014,577160.253843944,33393787.7123144,146003116.825505,661210406.841975,0.00395306803301834,0.277374975046984,"combination2.17","Q3","combination2.17"
"762",2015,616234.949793023,34010022.6621074,153843976.451079,815054383.293053,0.00400558386495543,0.28136618218492,"combination2.17","Q3","combination2.17"
"763",2016,584996.557311667,34595019.2194191,162257669.429428,977312052.722482,0.00360535535465769,0.284957153231892,"combination2.17","Q3","combination2.17"
"764",2017,598630.300420166,35193649.5198393,171256596.995975,1148568649.71846,0.00349551673290714,0.288441442109743,"combination2.17","Q3","combination2.17"
"765",2018,552859.541445824,35746509.0612851,180925606.474051,1329494256.19251,0.0030557285517521,0.291484301937294,"combination2.17","Q3","combination2.17"
"766",2019,419348.001056734,36165857.0623418,191272529.095452,1520766785.28796,0.0021924110223244,0.293666473267221,"combination2.17","Q3","combination2.17"
"767",2020,278340.167288771,36444197.2296306,202398682.20658,1723165467.49454,0.0013752074087354,0.295029836960993,"combination2.17","Q3","combination2.17"
"768",2021,259497.589476814,36703694.8191074,214320446.647067,1937485914.14161,0.00121079250037279,0.29623154185177,"combination2.17","Q3","combination2.17"
"769",2022,196319.136332953,36900013.9554404,227151146.433696,2164637060.5753,0.00086426654417198,0.297085408610003,"combination2.17","Q3","combination2.17"
"770",2023,199079.273106139,37099093.2285465,240918360.958361,2405555421.53366,0.000826334997109443,0.297903689722715,"combination2.17","Q3","combination2.17"
"771",2024,161982.867291408,37261076.0958379,255743131.94391,2661298553.47757,0.000633381104157801,0.298528294157296,"combination2.17","Q3","combination2.17"
"772",2025,178690.861652425,37439766.9574903,271672581.562807,2932971135.04038,0.000657743452152951,0.29917934522053,"combination2.17","Q3","combination2.17"
"773",2026,152334.021026717,37592100.9785171,288842527.870241,3221813662.91062,0.000527394709324631,0.299699072939509,"combination2.17","Q3","combination2.17"
"774",2027,191954.942413565,37784055.9209306,307310112.194637,3529123775.10526,0.000624629437159518,0.300317923232002,"combination2.17","Q3","combination2.17"
"775",2028,178926.958879733,37962982.8798104,327222399.325588,3856346174.43084,0.000546805350882169,0.300859152842415,"combination2.17","Q3","combination2.17"
"776",2029,205039.949400926,38168022.8292113,348674212.263962,4205020386.69481,0.000588055962239334,0.301443198249714,"combination2.17","Q3","combination2.17"
"777",2030,202334.219489614,38370357.0487009,371831674.611368,4576852061.30618,0.000544155415756578,0.301982686993006,"combination2.17","Q3","combination2.17"
"778",2010,30831682.9020893,30831682.9020893,119375394.21301,119375394.21301,0.258275024810173,0.258434673122972,"combination2.18","Q3","combination2.18"
"779",2011,655425.293373712,31487108.1954631,125374381.367046,244749775.580056,0.00522774498447886,0.263641050205679,"combination2.18","Q3","combination2.18"
"780",2012,761450.765690263,32248558.9611533,131802313.82216,376552089.402216,0.0057772184994998,0.269396939621457,"combination2.18","Q3","combination2.18"
"781",2013,596444.718509848,32845003.6796632,138649871.854919,515201961.257136,0.00430180504698885,0.273682147298623,"combination2.18","Q3","combination2.18"
"782",2014,576442.120675618,33421445.8003388,146001784.635671,661203745.892807,0.00394818544248659,0.27761180327449,"combination2.18","Q3","combination2.18"
"783",2015,615540.643168184,34036986.443507,153842644.261245,815046390.154051,0.0040011054550188,0.281598841501671,"combination2.18","Q3","combination2.18"
"784",2016,584324.805200754,34621311.2487077,162256337.239595,977302727.393647,0.00360124488905425,0.285185996162487,"combination2.18","Q3","combination2.18"
"785",2017,597979.919789895,35219291.1684976,171255264.806142,1148557992.19979,0.0034917461980909,0.288666791816045,"combination2.18","Q3","combination2.18"
"786",2018,552229.431413656,35771520.5999113,180924274.284218,1329482266.484,0.00305226832385215,0.291706454715054,"combination2.18","Q3","combination2.18"
"787",2019,482171.545167585,36253692.1450789,191271196.905619,1520753463.38963,0.00252087900827801,0.294217433593453,"combination2.18","Q3","combination2.18"
"788",2020,379300.383517622,36632992.5285965,202397350.016746,1723150813.40637,0.00187403828897088,0.29608002188225,"combination2.18","Q3","combination2.18"
"789",2021,390664.699258401,37023657.2278549,214319114.457233,1937469927.8636,0.00182281781187724,0.297894121071006,"combination2.18","Q3","combination2.18"
"790",2022,352455.80623466,37376113.0340895,227149814.243862,2164619742.10746,0.00155164470377366,0.299435764536731,"combination2.18","Q3","combination2.18"
"791",2023,374277.348896021,37750390.3829856,240917028.768528,2405536770.87599,0.00155355290080232,0.300981614466931,"combination2.18","Q3","combination2.18"
"792",2024,352600.470733551,38102990.8537191,255741799.754076,2661278570.63007,0.00137873617481622,0.302351932175653,"combination2.18","Q3","combination2.18"
"793",2025,382351.357465405,38485342.2111845,271671249.372973,2932949820.00304,0.0014074045683814,0.303752950078608,"combination2.18","Q3","combination2.18"
"794",2026,365972.765934795,38851314.9771193,288841195.680408,3221791015.68345,0.00126703798283584,0.305012634876967,"combination2.18","Q3","combination2.18"
"795",2027,405005.711449372,39256320.6885687,307309354.136985,3529100369.82044,0.00131790883029495,0.306324959221246,"combination2.18","Q3","combination2.18"
"796",2028,406953.974513263,39663274.6630819,327221641.267936,3856322011.08837,0.0012436646089066,0.307563234373747,"combination2.18","Q3","combination2.18"
"797",2029,438173.734106764,40101448.3971887,348673454.20631,4204995465.29468,0.00125668796640738,0.308816059984399,"combination2.18","Q3","combination2.18"
"798",2030,439730.529653933,40541178.9268426,371830916.553716,4576826381.8484,0.00118260884202298,0.309994154344087,"combination2.18","Q3","combination2.18"
"799",2010,30794050.1415244,30794050.1415244,119377067.262069,119377067.262069,0.257956162333274,0.25811861548195,"combination2.19","Q3","combination2.19"
"800",2011,656405.850669575,31450455.9921939,125376054.416104,244753121.678173,0.00523549615376365,0.263332267335085,"combination2.19","Q3","combination2.19"
"801",2012,762404.428695133,32212860.4208891,131803986.871219,376557108.549392,0.00578438063061061,0.269094876776618,"combination2.19","Q3","combination2.19"
"802",2013,597374.114723128,32810234.5356122,138651544.903978,515208653.45337,0.00430845624646185,0.273386300540825,"combination2.19","Q3","combination2.19"
"803",2014,577348.353519492,33387582.8891317,146003457.684729,661212111.138099,0.00395434712762886,0.277321705011587,"combination2.19","Q3","combination2.19"
"804",2015,616425.381669641,34004008.2708013,153844317.310304,815056428.448402,0.0040068128121126,0.281314061964513,"combination2.19","Q3","combination2.19"
"805",2016,585189.600850566,34589197.8716519,162258010.288653,977314438.737056,0.00360653751275223,0.284906139998586,"combination2.19","Q3","combination2.19"
"806",2017,598826.215609005,35188024.0872609,171256937.8552,1148571376.59226,0.00349665375960021,0.288391495021913,"combination2.19","Q3","combination2.19"
"807",2018,553059.263301337,35741083.3505622,180925947.333276,1329497323.92553,0.00305682668214841,0.291435385703465,"combination2.19","Q3","combination2.19"
