"","Year","TotalEmission","CummulativeEmission","ResultTotalGDP","CummulativeGDP","EmissionIntensity","CummulativeEmissionIntensity","ID","Category","ScenarioName"
"3623",2020,1689194.74395234,34113178.2261991,229607423.128589,1801975660.66886,0.00735688211180492,0.249366403217247,"combination2.149","Q3","combination2.149"
"3624",2021,1555513.16597525,35668691.3921743,247575545.074467,2049551205.74332,0.00628298390904226,0.255616543678776,"combination2.149","Q3","combination2.149"
"3625",2022,1492493.61870588,37161185.0108802,267124068.844441,2316675274.58776,0.00558726746400015,0.261173456753611,"combination2.149","Q3","combination2.149"
"3626",2023,1586846.34739445,38748031.3582747,288402343.166287,2605077617.75405,0.00550219644533021,0.266647855901368,"combination2.149","Q3","combination2.149"
"3627",2024,1459192.77195915,40207224.1302338,311571317.01173,2916648934.76579,0.00468333473682437,0.271306324792488,"combination2.149","Q3","combination2.149"
"3628",2025,1503596.81357214,41710820.9438059,336819551.427529,3253468486.19331,0.00446410194182466,0.275747077635589,"combination2.149","Q3","combination2.149"
"3629",2026,1677698.96071007,43388519.904516,364335625.701526,3617804111.89484,0.00460481721346813,0.280330962042945,"combination2.149","Q3","combination2.149"
"3630",2027,1861534.71052306,45250054.6150391,394340598.56699,4012144710.46182,0.00472062657836339,0.285032956552115,"combination2.149","Q3","combination2.149"
"3631",2028,2034044.52669582,47284099.1417349,427077030.044082,4439221740.50591,0.00476271113547331,0.289778622336408,"combination2.149","Q3","combination2.149"
"3632",2029,2260886.92995439,49544986.0716893,462805783.496135,4902027524.00205,0.00488517432274757,0.294648229511049,"combination2.149","Q3","combination2.149"
"3633",2030,2503443.12340213,52048429.1950914,501816731.217236,5403844255.21928,0.00498875977556514,0.299622778453361,"combination2.149","Q3","combination2.149"
"3634",2010,13242002.1452629,13242002.1452629,112221495.490104,112221495.490104,0.117998803058463,0.118026008668981,"combination2.150","Q3","combination2.150"
"3635",2011,1864038.41401443,15106040.5592774,120162061.081031,232383556.571134,0.015512703404425,0.133468948023864,"combination2.150","Q3","combination2.150"
"3636",2012,3471868.15024576,18577908.7095231,128754354.053905,361137910.62504,0.0269650543141416,0.160386145715957,"combination2.150","Q3","combination2.150"
"3637",2013,2004103.05570048,20582011.7652236,138074703.112339,499212613.737378,0.0145146287518715,0.174847745703863,"combination2.150","Q3","combination2.150"
"3638",2014,2022604.44226605,22604616.2074896,148173375.127305,647385988.864683,0.0136502555909812,0.1884482010606,"combination2.150","Q3","combination2.150"
"3639",2015,2034267.05491086,24638883.2624005,159120648.198231,806506637.062914,0.0127844316746158,0.201186301396757,"combination2.150","Q3","combination2.150"
"3640",2016,2014143.16326793,26653026.4256684,170995083.690893,977501720.753806,0.0117789536388595,0.212922117758058,"combination2.150","Q3","combination2.150"
"3641",2017,2016465.97787946,28669492.4035479,183883117.145725,1161384837.89953,0.010966020204462,0.223847606229745,"combination2.150","Q3","combination2.150"
"3642",2018,1867881.09374407,30537373.497292,197875915.039999,1359260752.93953,0.0094396586535885,0.233249384308253,"combination2.150","Q3","combination2.150"
"3643",2019,1886378.37458838,32423751.8718803,213081464.794753,1572342217.73428,0.0088528506053091,0.242065702538845,"combination2.150","Q3","combination2.150"
"3644",2020,1688879.73930601,34112631.6111864,229604821.14799,1801947038.88227,0.00735559354050957,0.249386984435272,"combination2.150","Q3","combination2.150"
"3645",2021,1555197.02214064,35667828.633327,247572943.093869,2049519981.97614,0.00628177297044524,0.255636777772226,"combination2.150","Q3","combination2.150"
"3646",2022,1492176.4082742,37160005.0416012,267121466.863842,2316641448.83998,0.00558613437472171,0.261193358660637,"combination2.150","Q3","combination2.150"
"3647",2023,1586528.13761643,38746533.1792176,288399741.185688,2605041190.02567,0.00550114272326942,0.266667440600018,"combination2.150","Q3","combination2.150"
"3648",2024,1458873.62520209,40205406.8044197,311568715.031131,2916609905.05681,0.00468234952619142,0.271325607197722,"combination2.150","Q3","combination2.150"
"3649",2025,1503276.78774092,41708683.5921606,336816949.446931,3253426854.50373,0.00446318628029073,0.275766072511331,"combination2.150","Q3","combination2.150"
"3650",2026,1677378.10961248,43386061.7017731,364333023.720928,3617759878.22467,0.00460396944663824,0.28034968392747,"combination2.150","Q3","combination2.150"
"3651",2027,1861213.08421804,45247274.7859911,394337996.586392,4012097874.81105,0.00471984211597596,0.285051419695336,"combination2.150","Q3","combination2.150"
"3652",2028,2033722.17180254,47280996.9577937,427074428.063484,4439172302.87454,0.00476198535469379,0.289796840647744,"combination2.150","Q3","combination2.150"
"3653",2029,2260563.88993464,49541560.8477283,462803181.515536,4901975484.39008,0.00488450378092044,0.294666216516701,"combination2.150","Q3","combination2.150"
"3654",2030,2503119.43880893,52044680.2865372,501814129.236637,5403789613.62671,0.00498814061416861,0.299640547261934,"combination2.150","Q3","combination2.150"
"3655",2010,13243252.3347963,13243252.3347963,112221162.064362,112221162.064362,0.118010294058449,0.118037432164144,"combination2.151","Q3","combination2.151"
"3656",2011,1864060.33490073,15107312.669697,120161727.65529,232382889.719652,0.0155129288773893,0.133480816174728,"combination2.151","Q3","combination2.151"
"3657",2012,3471890.01026287,18579202.6799599,128754020.628163,361136910.347816,0.0269652939249918,0.160398427011296,"combination2.151","Q3","combination2.151"
"3658",2013,2004124.85690642,20583327.5368663,138074369.686598,499211280.034413,0.0145148216968536,0.174860410545506,"combination2.151","Q3","combination2.151"
"3659",2014,2022626.18642944,22605953.7232958,148173041.701563,647384321.735976,0.0136504330558539,0.188461221676848,"combination2.151","Q3","combination2.151"
"3660",2015,2034288.74354524,24640242.466841,159120314.772489,806504636.508466,0.0127845947668836,0.201199651757316,"combination2.151","Q3","combination2.151"
"3661",2016,2014164.79765742,26654407.2644984,170994750.265151,977499386.773616,0.0117791031276351,0.212935773490588,"combination2.151","Q3","combination2.151"
"3662",2017,2016487.55910715,28670894.8236056,183882783.719983,1161382170.4936,0.0109661574526621,0.223861544538202,"combination2.151","Q3","combination2.151"
"3663",2018,1867902.62271554,30538797.4463211,197875581.614258,1359257752.10786,0.00943978336021705,0.233263583893127,"combination2.151","Q3","combination2.151"
"3664",2019,1891525.33493588,32430322.781257,213077507.590101,1572335259.69796,0.00887717036081833,0.242105735256723,"combination2.151","Q3","combination2.151"
"3665",2020,1688522.65589573,34118845.4371527,229600863.943338,1801936123.6413,0.00735416507976395,0.249426998278565,"combination2.151","Q3","combination2.151"
"3666",2021,1554838.47574075,35673683.9128935,247568985.889217,2049505109.53051,0.00628042511123147,0.255676757714736,"combination2.151","Q3","combination2.151"
"3667",2022,1491816.48659377,37165500.3994872,267117509.65919,2316622619.1897,0.00558486970209159,0.261233292178656,"combination2.151","Q3","combination2.151"
"3668",2023,1586166.92169599,38751667.3211832,288395783.981036,2605018403.17074,0.0054999657061571,0.266707317394827,"combination2.151","Q3","combination2.151"
"3669",2024,1458511.18999658,40210178.5111798,311564757.826479,2916583160.99722,0.00468124572294815,0.271365418943121,"combination2.151","Q3","combination2.151"
"3670",2025,1502913.20264926,41713091.7138291,336812992.242278,3253396153.23949,0.0044621592315779,0.275805812624092,"combination2.151","Q3","combination2.151"
"3671",2026,1677013.43895256,43390105.1527816,364329066.516276,3617725219.75578,0.00460301851561889,0.280389347358758,"combination2.151","Q3","combination2.151"
"3672",2027,1860847.38766607,45250952.5404477,394334039.38174,4012059259.13751,0.00471896210274825,0.285091002741436,"combination2.151","Q3","combination2.151"
"3673",2028,2033355.5047799,47284308.0452276,427070470.858831,4439129729.99634,0.00476117091563567,0.289836340778502,"combination2.151","Q3","combination2.151"
"3674",2029,2260196.30396228,49544504.3491899,462799224.310884,4901928954.30723,0.00488375127967804,0.294705632220294,"combination2.151","Q3","combination2.151"
"3675",2030,2502750.98184668,52047255.3310366,501810172.031985,5403739126.33921,0.00498744569427969,0.299679877904739,"combination2.151","Q3","combination2.151"
"3676",2010,13203175.7840333,13203175.7840333,112211893.652602,112211893.652602,0.117662890752999,0.117687534388224,"combination2.152","Q3","combination2.152"
"3677",2011,1864995.09324448,15068170.8772778,120152459.243529,232364352.896131,0.0155219052942099,0.133145987953475,"combination2.152","Q3","combination2.152"
"3678",2012,3472744.63369176,18540915.5109695,128744752.216403,361109105.112535,0.0269738732950803,0.16007700165375,"combination2.152","Q3","combination2.152"
"3679",2013,2004902.81628432,20545818.3272538,138065101.274837,499174206.387372,0.0145214308161285,0.17455089207285,"combination2.152","Q3","combination2.152"
"3680",2014,2023330.78729961,22569149.1145535,148163773.289803,647337979.677175,0.0136560425154808,0.18816226859558,"combination2.152","Q3","combination2.152"
"3681",2015,2034923.13538976,24604072.2499432,159111046.360729,806449026.037904,0.0127893265862653,0.200910062270957,"combination2.152","Q3","combination2.152"
"3682",2016,2014731.9825251,26618804.2324683,170985481.853391,977434507.891294,0.0117830587760229,0.212654472028359,"combination2.152","Q3","combination2.152"
"3683",2017,2016990.39965524,28635794.6321236,183873515.308223,1161308023.19952,0.0109694449267161,0.22358756948947,"combination2.152","Q3","combination2.152"
"3684",2018,1868343.8497177,30504138.4818413,197866313.202497,1359174336.40202,0.00944245546135805,0.232996076445899,"combination2.152","Q3","combination2.152"
